R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0009	0000.000
+00.0001	-00.0009	0000.001
+00.0087	-00.0006	0000.002
+00.0178	-00.0006	0000.003
+00.0270	-00.0006	0000.004
+00.0358	+00.0000	0000.005
+00.0447	+00.0000	0000.006
+00.0538	+00.0003	0000.007
+00.0630	+00.0010	0000.008
+00.0721	+00.0006	0000.009
+00.0813	+00.0016	0000.010
+00.0895	+00.0019	0000.011
+00.0990	+00.0025	0000.012
+00.1075	+00.0022	0000.013
+00.1170	+00.0028	0000.014
+00.1258	+00.0037	0000.015
+00.1353	+00.0037	0000.016
+00.1439	+00.0043	0000.017
+00.1530	+00.0052	0000.018
+00.1616	+00.0055	0000.019
+00.1710	+00.0061	0000.020
+00.1796	+00.0074	0000.021
+00.1890	+00.0080	0000.022
+00.1976	+00.0086	0000.023
+00.2064	+00.0095	0000.024
+00.2156	+00.0104	0000.025
+00.2247	+00.0113	0000.026
+00.2339	+00.0125	0000.027
+00.2430	+00.0129	0000.028
+00.2519	+00.0141	0000.029
+00.2610	+00.0147	0000.030
+00.2696	+00.0162	0000.031
+00.2790	+00.0174	0000.032
+00.2879	+00.0187	0000.033
+00.2977	+00.0196	0000.034
+00.3056	+00.0211	0000.035
+00.3151	+00.0220	0000.036
+00.3242	+00.0238	0000.037
+00.3331	+00.0248	0000.038
+00.3419	+00.0260	0000.039
+00.3514	+00.0272	0000.040
+00.3596	+00.0287	0000.041
+00.3694	+00.0302	0000.042
+00.3779	+00.0318	0000.043
+00.3874	+00.0327	0000.044
+00.3962	+00.0345	0000.045
+00.4057	+00.0360	0000.046
+00.4142	+00.0373	0000.047
+00.4231	+00.0391	0000.048
+00.4325	+00.0403	0000.049
+00.4411	+00.0418	0000.050
+00.4506	+00.0434	0000.051
+00.4597	+00.0452	0000.052
+00.4683	+00.0470	0000.053
+00.4774	+00.0489	0000.054
+00.4860	+00.0501	0000.055
+00.4954	+00.0519	0000.056
+00.5046	+00.0537	0000.057
+00.5134	+00.0556	0000.058
+00.5223	+00.0568	0000.059
+00.5317	+00.0586	0000.060
+00.5406	+00.0605	0000.061
+00.5497	+00.0623	0000.062
+00.5583	+00.0641	0000.063
+00.5674	+00.0656	0000.064
+00.5766	+00.0681	0000.065
+00.5851	+00.0696	0000.066
+00.5943	+00.0714	0000.067
+00.6031	+00.0736	0000.068
+00.6120	+00.0751	0000.069
+00.6215	+00.0772	0000.070
+00.6306	+00.0794	0000.071
+00.6392	+00.0815	0000.072
+00.6486	+00.0830	0000.073
+00.6572	+00.0852	0000.074
+00.6669	+00.0873	0000.075
+00.6752	+00.0891	0000.076
+00.6846	+00.0913	0000.077
+00.6938	+00.0931	0000.078
+00.7020	+00.0953	0000.079
+00.7118	+00.0971	0000.080
+00.7209	+00.0992	0000.081
+00.7295	+00.1014	0000.082
+00.7389	+00.1032	0000.083
+00.7478	+00.1053	0000.084
+00.7566	+00.1072	0000.085
+00.7658	+00.1096	0000.086
+00.7753	+00.1114	0000.087
+00.7838	+00.1136	0000.088
+00.7924	+00.1160	0000.089
+00.8015	+00.1175	0000.090
+00.8110	+00.1200	0000.091
+00.8198	+00.1218	0000.092
+00.8287	+00.1236	0000.093
+00.8375	+00.1264	0000.094
+00.8467	+00.1282	0000.095
+00.8555	+00.1297	0000.096
+00.8647	+00.1325	0000.097
+00.8732	+00.1340	0000.098
+00.8833	+00.1365	0000.099
+00.8915	+00.1380	0000.100
+00.9013	+00.1398	0000.101
+00.9095	+00.1422	0000.102
+00.9190	+00.1444	0000.103
+00.9275	+00.1462	0000.104
+00.9370	+00.1487	0000.105
+00.9459	+00.1499	0000.106
+00.9544	+00.1520	0000.107
+00.9639	+00.1545	0000.108
+00.9727	+00.1563	0000.109
+00.9822	+00.1581	0000.110
+00.9913	+00.1599	0000.111
+01.0002	+00.1612	0000.112
+01.0096	+00.1642	0000.113
+01.0176	+00.1657	0000.114
+01.0276	+00.1676	0000.115
+01.0362	+00.1691	0000.116
+01.0450	+00.1715	0000.117
