R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	+00.0000	0000.000
-00.0002	-00.0006	0000.001
-00.0020	-00.0012	0000.002
-00.0032	-00.0006	0000.003
-00.0045	-00.0009	0000.004
-00.0060	-00.0006	0000.005
-00.0078	-00.0009	0000.006
-00.0093	-00.0009	0000.007
-00.0112	-00.0003	0000.008
-00.0130	-00.0009	0000.009
-00.0145	-00.0006	0000.010
-00.0164	-00.0009	0000.011
-00.0176	-00.0006	0000.012
-00.0191	-00.0009	0000.013
-00.0209	-00.0009	0000.014
-00.0225	-00.0009	0000.015
-00.0240	-00.0006	0000.016
-00.0258	-00.0009	0000.017
-00.0274	-00.0009	0000.018
-00.0295	-00.0006	0000.019
-00.0310	-00.0009	0000.020
-00.0319	-00.0006	0000.021
-00.0341	-00.0003	0000.022
-00.0350	-00.0006	0000.023
-00.0365	-00.0003	0000.024
-00.0386	-00.0009	0000.025
-00.0399	-00.0012	0000.026
-00.0420	-00.0003	0000.027
-00.0429	-00.0009	0000.028
-00.0451	-00.0006	0000.029
-00.0466	-00.0009	0000.030
-00.0484	-00.0006	0000.031
-00.0496	-00.0009	0000.032
-00.0515	-00.0006	0000.033
-00.0530	-00.0009	0000.034
-00.0548	-00.0009	0000.035
-00.0557	-00.0012	0000.036
-00.0579	-00.0006	0000.037
-00.0591	-00.0012	0000.038
-00.0609	-00.0009	0000.039
-00.0628	-00.0009	0000.040
-00.0643	-00.0009	0000.041
-00.0658	-00.0009	0000.042
-00.0673	-00.0003	0000.043
-00.0689	-00.0012	0000.044
-00.0710	-00.0009	0000.045
-00.0722	-00.0006	0000.046
-00.0737	-00.0012	0000.047
-00.0756	-00.0012	0000.048
-00.0771	-00.0012	0000.049
-00.0786	-00.0009	0000.050
-00.0805	-00.0009	0000.051
-00.0817	-00.0009	0000.052
-00.0832	-00.0009	0000.053
-00.0847	-00.0012	0000.054
-00.0866	-00.0009	0000.055
-00.0881	-00.0012	0000.056
-00.0899	-00.0012	0000.057
-00.0914	-00.0009	0000.058
-00.0930	-00.0009	0000.059
-00.0948	-00.0012	0000.060
-00.0963	-00.0009	0000.061
-00.0975	-00.0012	0000.062
-00.1000	-00.0012	0000.063
-00.1012	-00.0012	0000.064
-00.1027	-00.0012	0000.065
-00.1043	-00.0015	0000.066
-00.1058	-00.0009	0000.067
-00.1076	-00.0009	0000.068
-00.1094	-00.0012	0000.069
-00.1107	-00.0012	0000.070
-00.1122	-00.0012	0000.071
-00.1143	-00.0015	0000.072
-00.1159	-00.0015	0000.073
-00.1174	-00.0012	0000.074
-00.1183	-00.0009	0000.075
-00.1201	-00.0015	0000.076
-00.1223	-00.0012	0000.077
-00.1235	-00.0012	0000.078
-00.1250	-00.0012	0000.079
-00.1265	-00.0012	0000.080
-00.1287	-00.0009	0000.081
-00.1299	-00.0009	0000.082
-00.1317	-00.0012	0000.083
-00.1329	-00.0009	0000.084
-00.1345	-00.0012	0000.085
-00.1363	-00.0012	0000.086
-00.1378	-00.0009	0000.087
-00.1397	-00.0012	0000.088
-00.1412	-00.0015	0000.089
-00.1424	-00.0009	0000.090
-00.1442	-00.0012	0000.091
-00.1458	-00.0012	0000.092
-00.1479	-00.0012	0000.093
-00.1491	-00.0012	0000.094
-00.1503	-00.0015	0000.095
-00.1528	-00.0009	0000.096
-00.1540	-00.0012	0000.097
-00.1555	-00.0009	0000.098
-00.1571	-00.0015	0000.099
-00.1586	-00.0015	0000.100
-00.1607	-00.0015	0000.101
-00.1616	-00.0015	0000.102
-00.1635	-00.0009	0000.103
-00.1653	-00.0015	0000.104
-00.1665	-00.0009	0000.105
-00.1680	-00.0015	0000.106
-00.1699	-00.0015	0000.107
-00.1711	-00.0012	0000.108
-00.1729	-00.0015	0000.109
-00.1748	-00.0015	0000.110
-00.1760	-00.0015	0000.111
-00.1781	-00.0015	0000.112
-00.1793	-00.0015	0000.113
-00.1812	-00.0012	0000.114
-00.1827	-00.0015	0000.115
-00.1842	-00.0009	0000.116
-00.1860	-00.0015	0000.117
