R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0012	0000.000
-00.0005	-00.0006	0000.001
+00.0041	-00.0006	0000.002
+00.0087	-00.0003	0000.003
+00.0135	-00.0003	0000.004
+00.0175	-00.0006	0000.005
+00.0221	+00.0000	0000.006
+00.0267	+00.0000	0000.007
+00.0315	+00.0006	0000.008
+00.0352	+00.0006	0000.009
+00.0401	+00.0010	0000.010
+00.0450	+00.0016	0000.011
+00.0499	+00.0019	0000.012
+00.0538	+00.0022	0000.013
+00.0584	+00.0031	0000.014
+00.0627	+00.0034	0000.015
+00.0673	+00.0043	0000.016
+00.0712	+00.0052	0000.017
+00.0764	+00.0058	0000.018
+00.0813	+00.0064	0000.019
+00.0853	+00.0071	0000.020
+00.0892	+00.0083	0000.021
+00.0944	+00.0089	0000.022
+00.0990	+00.0104	0000.023
+00.1036	+00.0104	0000.024
+00.1078	+00.0119	0000.025
+00.1127	+00.0125	0000.026
+00.1164	+00.0144	0000.027
+00.1219	+00.0153	0000.028
+00.1262	+00.0162	0000.029
+00.1301	+00.0177	0000.030
+00.1350	+00.0190	0000.031
+00.1399	+00.0199	0000.032
+00.1442	+00.0211	0000.033
+00.1481	+00.0223	0000.034
+00.1530	+00.0241	0000.035
+00.1573	+00.0254	0000.036
+00.1619	+00.0269	0000.037
+00.1664	+00.0278	0000.038
+00.1707	+00.0293	0000.039
+00.1756	+00.0309	0000.040
+00.1805	+00.0324	0000.041
+00.1838	+00.0342	0000.042
+00.1890	+00.0351	0000.043
+00.1933	+00.0370	0000.044
+00.1976	+00.0385	0000.045
+00.2028	+00.0400	0000.046
+00.2070	+00.0418	0000.047
+00.2119	+00.0434	0000.048
+00.2156	+00.0452	0000.049
+00.2201	+00.0467	0000.050
+00.2247	+00.0489	0000.051
+00.2293	+00.0507	0000.052
+00.2339	+00.0522	0000.053
+00.2388	+00.0537	0000.054
+00.2427	+00.0559	0000.055
+00.2473	+00.0577	0000.056
+00.2519	+00.0599	0000.057
+00.2565	+00.0617	0000.058
+00.2610	+00.0632	0000.059
+00.2656	+00.0653	0000.060
+00.2699	+00.0675	0000.061
+00.2742	+00.0696	0000.062
+00.2790	+00.0714	0000.063
+00.2839	+00.0733	0000.064
+00.2882	+00.0757	0000.065
+00.2925	+00.0779	0000.066
+00.2967	+00.0800	0000.067
+00.3016	+00.0815	0000.068
+00.3059	+00.0843	0000.069
+00.3111	+00.0864	0000.070
+00.3151	+00.0882	0000.071
+00.3190	+00.0901	0000.072
+00.3239	+00.0928	0000.073
+00.3288	+00.0949	0000.074
+00.3331	+00.0974	0000.075
+00.3376	+00.0998	0000.076
+00.3422	+00.1023	0000.077
+00.3468	+00.1047	0000.078
+00.3511	+00.1072	0000.079
+00.3556	+00.1093	0000.080
+00.3602	+00.1120	0000.081
+00.3648	+00.1139	0000.082
+00.3697	+00.1172	0000.083
+00.3733	+00.1191	0000.084
+00.3779	+00.1221	0000.085
+00.3825	+00.1242	0000.086
+00.3874	+00.1273	0000.087
+00.3917	+00.1294	0000.088
+00.3962	+00.1325	0000.089
+00.4008	+00.1349	0000.090
+00.4057	+00.1377	0000.091
+00.4100	+00.1401	0000.092
+00.4139	+00.1435	0000.093
+00.4188	+00.1462	0000.094
+00.4234	+00.1490	0000.095
+00.4277	+00.1517	0000.096
+00.4319	+00.1545	0000.097
+00.4371	+00.1575	0000.098
+00.4414	+00.1609	0000.099
+00.4460	+00.1633	0000.100
+00.4502	+00.1667	0000.101
+00.4551	+00.1691	0000.102
+00.4597	+00.1725	0000.103
+00.4643	+00.1755	0000.104
+00.4683	+00.1786	0000.105
+00.4731	+00.1819	0000.106
+00.4777	+00.1850	0000.107
+00.4814	+00.1880	0000.108
+00.4863	+00.1914	0000.109
+00.4905	+00.1944	0000.110
+00.4954	+00.1981	0000.111
+00.4997	+00.2011	0000.112
+00.5043	+00.2048	0000.113
+00.5088	+00.2079	0000.114
+00.5134	+00.2115	0000.115
+00.5180	+00.2149	0000.116
+00.5223	+00.2176	0000.117
