R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0009	0000.000
-00.0002	-00.0006	0000.001
-00.0267	-00.0006	0000.002
-00.0539	-00.0015	0000.003
-00.0801	-00.0009	0000.004
-00.1070	-00.0009	0000.005
-00.1336	-00.0012	0000.006
-00.1604	-00.0015	0000.007
-00.1863	-00.0018	0000.008
-00.2138	-00.0015	0000.009
-00.2407	-00.0015	0000.010
-00.2672	-00.0018	0000.011
-00.2938	-00.0021	0000.012
-00.3206	-00.0018	0000.013
-00.3472	-00.0021	0000.014
-00.3740	-00.0021	0000.015
-00.4003	-00.0021	0000.016
-00.4277	-00.0024	0000.017
-00.4537	-00.0027	0000.018
-00.4802	-00.0027	0000.019
-00.5074	-00.0027	0000.020
-00.5339	-00.0027	0000.021
-00.5614	-00.0033	0000.022
-00.5880	-00.0039	0000.023
-00.6139	-00.0033	0000.024
-00.6408	-00.0036	0000.025
-00.6679	-00.0039	0000.026
-00.6942	-00.0039	0000.027
-00.7213	-00.0039	0000.028
-00.7473	-00.0042	0000.029
-00.7753	-00.0045	0000.030
-00.8013	-00.0045	0000.031
-00.8278	-00.0045	0000.032
-00.8544	-00.0045	0000.033
-00.8809	-00.0048	0000.034
-00.9075	-00.0048	0000.035
-00.9349	-00.0048	0000.036
-00.9612	-00.0058	0000.037
-00.9884	-00.0052	0000.038
-01.0152	-00.0058	0000.039
-01.0411	-00.0058	0000.040
-01.0683	-00.0061	0000.041
-01.0949	-00.0061	0000.042
-01.1217	-00.0061	0000.043
-01.1483	-00.0064	0000.044
-01.1748	-00.0064	0000.045
-01.2017	-00.0067	0000.046
-01.2288	-00.0073	0000.047
-01.2548	-00.0070	0000.048
-01.2819	-00.0073	0000.049
-01.3085	-00.0070	0000.050
-01.3356	-00.0076	0000.051
-01.3619	-00.0076	0000.052
-01.3887	-00.0076	0000.053
-01.4156	-00.0079	0000.054
-01.4418	-00.0082	0000.055
-01.4687	-00.0082	0000.056
-01.4959	-00.0082	0000.057
-01.5224	-00.0085	0000.058
-01.5496	-00.0091	0000.059
-01.5755	-00.0091	0000.060
-01.6024	-00.0088	0000.061
-01.6292	-00.0091	0000.062
-01.6558	-00.0094	0000.063
-01.6829	-00.0094	0000.064
-01.7098	-00.0097	0000.065
-01.7357	-00.0097	0000.066
-01.7626	-00.0100	0000.067
-01.7891	-00.0100	0000.068
-01.8166	-00.0097	0000.069
-01.8431	-00.0106	0000.070
-01.8694	-00.0103	0000.071
-01.8956	-00.0106	0000.072
-01.9234	-00.0106	0000.073
-01.9493	-00.0109	0000.074
-01.9762	-00.0109	0000.075
-02.0031	-00.0113	0000.076
-02.0299	-00.0116	0000.077
-02.0565	-00.0116	0000.078
-02.0833	-00.0119	0000.079
-02.1099	-00.0119	0000.080
-02.1367	-00.0119	0000.081
-02.1630	-00.0122	0000.082
-02.1901	-00.0125	0000.083
-02.2167	-00.0122	0000.084
-02.2429	-00.0125	0000.085
-02.2698	-00.0131	0000.086
-02.2969	-00.0134	0000.087
-02.3235	-00.0134	0000.088
-02.3504	-00.0134	0000.089
-02.3772	-00.0134	0000.090
-02.4035	-00.0137	0000.091
-02.4300	-00.0137	0000.092
-02.4569	-00.0140	0000.093
-02.4840	-00.0140	0000.094
-02.5103	-00.0140	0000.095
-02.5374	-00.0143	0000.096
-02.5631	-00.0143	0000.097
-02.5905	-00.0149	0000.098
-02.6174	-00.0152	0000.099
-02.6442	-00.0152	0000.100
-02.6711	-00.0152	0000.101
-02.6973	-00.0149	0000.102
-02.7239	-00.0158	0000.103
-02.7507	-00.0158	0000.104
-02.7776	-00.0158	0000.105
-02.8041	-00.0164	0000.106
-02.8307	-00.0155	0000.107
-02.8572	-00.0164	0000.108
-02.8844	-00.0167	0000.109
-02.9113	-00.0164	0000.110
-02.9372	-00.0167	0000.111
-02.9647	-00.0171	0000.112
-02.9906	-00.0164	0000.113
-03.0175	-00.0171	0000.114
-03.0452	-00.0171	0000.115
-03.0715	-00.0174	0000.116
-03.0983	-00.0174	0000.117
