R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0003	0000.000
+00.0001	-00.0003	0000.001
-00.0045	-00.0006	0000.002
-00.0090	-00.0006	0000.003
-00.0136	-00.0012	0000.004
-00.0179	-00.0012	0000.005
-00.0222	-00.0012	0000.006
-00.0270	-00.0015	0000.007
-00.0313	-00.0018	0000.008
-00.0362	-00.0018	0000.009
-00.0405	-00.0018	0000.010
-00.0447	-00.0018	0000.011
-00.0493	-00.0021	0000.012
-00.0539	-00.0024	0000.013
-00.0588	-00.0027	0000.014
-00.0628	-00.0024	0000.015
-00.0673	-00.0033	0000.016
-00.0719	-00.0027	0000.017
-00.0765	-00.0030	0000.018
-00.0805	-00.0027	0000.019
-00.0856	-00.0030	0000.020
-00.0899	-00.0036	0000.021
-00.0948	-00.0039	0000.022
-00.0994	-00.0039	0000.023
-00.1036	-00.0039	0000.024
-00.1082	-00.0045	0000.025
-00.1125	-00.0045	0000.026
-00.1174	-00.0048	0000.027
-00.1220	-00.0052	0000.028
-00.1262	-00.0058	0000.029
-00.1305	-00.0058	0000.030
-00.1354	-00.0058	0000.031
-00.1394	-00.0064	0000.032
-00.1436	-00.0067	0000.033
-00.1485	-00.0073	0000.034
-00.1531	-00.0076	0000.035
-00.1574	-00.0082	0000.036
-00.1619	-00.0082	0000.037
-00.1662	-00.0091	0000.038
-00.1711	-00.0091	0000.039
-00.1757	-00.0094	0000.040
-00.1802	-00.0103	0000.041
-00.1845	-00.0106	0000.042
-00.1894	-00.0109	0000.043
-00.1934	-00.0116	0000.044
-00.1976	-00.0122	0000.045
-00.2022	-00.0125	0000.046
-00.2071	-00.0131	0000.047
-00.2120	-00.0140	0000.048
-00.2156	-00.0143	0000.049
-00.2205	-00.0152	0000.050
-00.2251	-00.0155	0000.051
-00.2300	-00.0161	0000.052
-00.2343	-00.0167	0000.053
-00.2385	-00.0171	0000.054
-00.2434	-00.0180	0000.055
-00.2474	-00.0189	0000.056
-00.2523	-00.0195	0000.057
-00.2565	-00.0204	0000.058
-00.2611	-00.0210	0000.059
-00.2657	-00.0213	0000.060
-00.2703	-00.0222	0000.061
-00.2745	-00.0232	0000.062
-00.2794	-00.0238	0000.063
-00.2834	-00.0244	0000.064
-00.2889	-00.0256	0000.065
-00.2925	-00.0262	0000.066
-00.2977	-00.0265	0000.067
-00.3020	-00.0277	0000.068
-00.3060	-00.0283	0000.069
-00.3106	-00.0286	0000.070
-00.3157	-00.0302	0000.071
-00.3197	-00.0308	0000.072
-00.3240	-00.0317	0000.073
-00.3289	-00.0329	0000.074
-00.3331	-00.0332	0000.075
-00.3377	-00.0338	0000.076
-00.3423	-00.0354	0000.077
-00.3466	-00.0360	0000.078
-00.3518	-00.0369	0000.079
-00.3557	-00.0375	0000.080
-00.3600	-00.0384	0000.081
-00.3652	-00.0393	0000.082
-00.3695	-00.0399	0000.083
-00.3740	-00.0412	0000.084
-00.3783	-00.0421	0000.085
-00.3829	-00.0430	0000.086
-00.3872	-00.0436	0000.087
-00.3911	-00.0442	0000.088
-00.3966	-00.0460	0000.089
-00.4012	-00.0467	0000.090
-00.4055	-00.0476	0000.091
-00.4097	-00.0485	0000.092
-00.4140	-00.0497	0000.093
-00.4192	-00.0503	0000.094
-00.4235	-00.0518	0000.095
-00.4280	-00.0528	0000.096
-00.4326	-00.0537	0000.097
-00.4366	-00.0546	0000.098
-00.4418	-00.0555	0000.099
-00.4464	-00.0567	0000.100
-00.4506	-00.0576	0000.101
-00.4549	-00.0586	0000.102
-00.4598	-00.0598	0000.103
-00.4638	-00.0607	0000.104
-00.4683	-00.0613	0000.105
-00.4732	-00.0628	0000.106
-00.4778	-00.0637	0000.107
-00.4818	-00.0647	0000.108
-00.4866	-00.0659	0000.109
-00.4912	-00.0668	0000.110
-00.4955	-00.0677	0000.111
-00.4998	-00.0689	0000.112
-00.5046	-00.0702	0000.113
-00.5089	-00.0714	0000.114
-00.5135	-00.0723	0000.115
-00.5181	-00.0735	0000.116
-00.5223	-00.0744	0000.117
