R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0009	0000.000
-00.0008	-00.0009	0000.001
-00.0011	-00.0009	0000.002
-00.0020	-00.0003	0000.003
-00.0029	-00.0009	0000.004
-00.0042	-00.0003	0000.005
-00.0051	-00.0009	0000.006
-00.0063	-00.0006	0000.007
-00.0078	-00.0009	0000.008
-00.0087	-00.0009	0000.009
-00.0100	-00.0009	0000.010
-00.0103	-00.0009	0000.011
-00.0118	-00.0009	0000.012
-00.0130	-00.0006	0000.013
-00.0139	-00.0006	0000.014
-00.0148	-00.0006	0000.015
-00.0161	-00.0003	0000.016
-00.0170	-00.0006	0000.017
-00.0185	-00.0009	0000.018
-00.0191	-00.0006	0000.019
-00.0203	-00.0012	0000.020
-00.0212	-00.0009	0000.021
-00.0228	-00.0009	0000.022
-00.0234	-00.0009	0000.023
-00.0246	-00.0009	0000.024
-00.0258	-00.0006	0000.025
-00.0264	-00.0006	0000.026
-00.0277	-00.0006	0000.027
-00.0289	-00.0009	0000.028
-00.0292	-00.0009	0000.029
-00.0307	-00.0003	0000.030
-00.0319	-00.0006	0000.031
-00.0332	-00.0009	0000.032
-00.0344	-00.0009	0000.033
-00.0356	-00.0009	0000.034
-00.0365	-00.0009	0000.035
-00.0374	-00.0006	0000.036
-00.0386	-00.0012	0000.037
-00.0396	-00.0009	0000.038
-00.0405	-00.0009	0000.039
-00.0417	-00.0009	0000.040
-00.0426	-00.0009	0000.041
-00.0438	-00.0006	0000.042
-00.0444	-00.0009	0000.043
-00.0457	-00.0009	0000.044
-00.0472	-00.0012	0000.045
-00.0478	-00.0012	0000.046
-00.0493	-00.0009	0000.047
-00.0499	-00.0012	0000.048
-00.0509	-00.0015	0000.049
-00.0530	-00.0009	0000.050
-00.0536	-00.0009	0000.051
-00.0542	-00.0009	0000.052
-00.0551	-00.0006	0000.053
-00.0566	-00.0012	0000.054
-00.0576	-00.0012	0000.055
-00.0591	-00.0003	0000.056
-00.0597	-00.0012	0000.057
-00.0609	-00.0009	0000.058
-00.0618	-00.0009	0000.059
-00.0631	-00.0009	0000.060
-00.0640	-00.0012	0000.061
-00.0652	-00.0009	0000.062
-00.0664	-00.0012	0000.063
-00.0673	-00.0015	0000.064
-00.0682	-00.0009	0000.065
-00.0695	-00.0009	0000.066
-00.0704	-00.0012	0000.067
-00.0719	-00.0012	0000.068
-00.0725	-00.0009	0000.069
-00.0740	-00.0015	0000.070
-00.0753	-00.0009	0000.071
-00.0762	-00.0012	0000.072
-00.0765	-00.0012	0000.073
-00.0780	-00.0009	0000.074
-00.0786	-00.0012	0000.075
-00.0801	-00.0015	0000.076
-00.0811	-00.0012	0000.077
-00.0823	-00.0006	0000.078
-00.0835	-00.0012	0000.079
-00.0844	-00.0012	0000.080
-00.0850	-00.0012	0000.081
-00.0869	-00.0009	0000.082
-00.0875	-00.0012	0000.083
-00.0890	-00.0009	0000.084
-00.0893	-00.0009	0000.085
-00.0914	-00.0015	0000.086
-00.0920	-00.0012	0000.087
-00.0930	-00.0012	0000.088
-00.0942	-00.0012	0000.089
-00.0954	-00.0015	0000.090
-00.0960	-00.0009	0000.091
-00.0972	-00.0012	0000.092
-00.0985	-00.0012	0000.093
-00.0997	-00.0012	0000.094
-00.1003	-00.0015	0000.095
-00.1021	-00.0012	0000.096
-00.1030	-00.0012	0000.097
-00.1043	-00.0015	0000.098
-00.1049	-00.0009	0000.099
-00.1061	-00.0012	0000.100
-00.1070	-00.0012	0000.101
-00.1082	-00.0018	0000.102
-00.1094	-00.0015	0000.103
-00.1097	-00.0012	0000.104
-00.1110	-00.0012	0000.105
-00.1125	-00.0012	0000.106
-00.1131	-00.0009	0000.107
-00.1146	-00.0015	0000.108
-00.1155	-00.0012	0000.109
-00.1162	-00.0015	0000.110
-00.1180	-00.0015	0000.111
-00.1186	-00.0015	0000.112
-00.1195	-00.0015	0000.113
-00.1204	-00.0012	0000.114
-00.1223	-00.0021	0000.115
-00.1229	-00.0012	0000.116
-00.1241	-00.0015	0000.117
