R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0006	0000.000
-00.0005	-00.0006	0000.001
+00.0080	-00.0006	0000.002
+00.0154	-00.0009	0000.003
+00.0236	-00.0006	0000.004
+00.0309	-00.0006	0000.005
+00.0401	-00.0009	0000.006
+00.0474	-00.0003	0000.007
+00.0550	-00.0003	0000.008
+00.0633	+00.0000	0000.009
+00.0718	-00.0006	0000.010
+00.0801	+00.0000	0000.011
+00.0877	-00.0003	0000.012
+00.0953	+00.0000	0000.013
+00.1039	+00.0003	0000.014
+00.1121	+00.0006	0000.015
+00.1197	+00.0006	0000.016
+00.1277	+00.0006	0000.017
+00.1359	+00.0013	0000.018
+00.1435	+00.0013	0000.019
+00.1518	+00.0013	0000.020
+00.1597	+00.0022	0000.021
+00.1677	+00.0019	0000.022
+00.1759	+00.0025	0000.023
+00.1838	+00.0031	0000.024
+00.1921	+00.0028	0000.025
+00.2000	+00.0031	0000.026
+00.2076	+00.0034	0000.027
+00.2159	+00.0040	0000.028
+00.2238	+00.0043	0000.029
+00.2317	+00.0049	0000.030
+00.2397	+00.0052	0000.031
+00.2476	+00.0055	0000.032
+00.2559	+00.0058	0000.033
+00.2641	+00.0061	0000.034
+00.2720	+00.0061	0000.035
+00.2803	+00.0068	0000.036
+00.2876	+00.0077	0000.037
+00.2958	+00.0077	0000.038
+00.3041	+00.0080	0000.039
+00.3123	+00.0083	0000.040
+00.3199	+00.0089	0000.041
+00.3282	+00.0101	0000.042
+00.3361	+00.0104	0000.043
+00.3440	+00.0110	0000.044
+00.3517	+00.0113	0000.045
+00.3602	+00.0116	0000.046
+00.3682	+00.0125	0000.047
+00.3767	+00.0132	0000.048
+00.3843	+00.0135	0000.049
+00.3917	+00.0141	0000.050
+00.3999	+00.0150	0000.051
+00.4078	+00.0153	0000.052
+00.4167	+00.0159	0000.053
+00.4240	+00.0165	0000.054
+00.4322	+00.0171	0000.055
+00.4402	+00.0180	0000.056
+00.4481	+00.0187	0000.057
+00.4564	+00.0190	0000.058
+00.4643	+00.0202	0000.059
+00.4722	+00.0205	0000.060
+00.4805	+00.0211	0000.061
+00.4887	+00.0217	0000.062
+00.4966	+00.0229	0000.063
+00.5046	+00.0235	0000.064
+00.5119	+00.0235	0000.065
+00.5201	+00.0241	0000.066
+00.5281	+00.0254	0000.067
+00.5366	+00.0260	0000.068
+00.5445	+00.0269	0000.069
+00.5525	+00.0272	0000.070
+00.5601	+00.0278	0000.071
+00.5687	+00.0287	0000.072
+00.5766	+00.0290	0000.073
+00.5842	+00.0296	0000.074
+00.5922	+00.0299	0000.075
+00.6004	+00.0309	0000.076
+00.6086	+00.0315	0000.077
+00.6163	+00.0318	0000.078
+00.6248	+00.0321	0000.079
+00.6324	+00.0327	0000.080
+00.6407	+00.0339	0000.081
+00.6483	+00.0339	0000.082
+00.6565	+00.0345	0000.083
+00.6645	+00.0351	0000.084
+00.6724	+00.0357	0000.085
+00.6807	+00.0357	0000.086
+00.6886	+00.0364	0000.087
+00.6968	+00.0373	0000.088
+00.7045	+00.0376	0000.089
+00.7124	+00.0376	0000.090
+00.7206	+00.0388	0000.091
+00.7286	+00.0388	0000.092
+00.7368	+00.0397	0000.093
+00.7444	+00.0394	0000.094
+00.7524	+00.0403	0000.095
+00.7606	+00.0406	0000.096
+00.7685	+00.0412	0000.097
+00.7771	+00.0412	0000.098
+00.7850	+00.0418	0000.099
+00.7927	+00.0422	0000.100
+00.8006	+00.0425	0000.101
+00.8088	+00.0428	0000.102
+00.8165	+00.0428	0000.103
+00.8244	+00.0434	0000.104
+00.8329	+00.0437	0000.105
+00.8406	+00.0443	0000.106
+00.8488	+00.0446	0000.107
+00.8564	+00.0449	0000.108
+00.8647	+00.0452	0000.109
+00.8726	+00.0452	0000.110
+00.8805	+00.0455	0000.111
+00.8888	+00.0458	0000.112
+00.8967	+00.0458	0000.113
+00.9043	+00.0458	0000.114
+00.9129	+00.0464	0000.115
+00.9208	+00.0464	0000.116
+00.9288	+00.0467	0000.117
