R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0009	0000.000
+00.0004	-00.0012	0000.001
-00.0090	-00.0009	0000.002
-00.0179	-00.0015	0000.003
-00.0267	-00.0018	0000.004
-00.0356	-00.0027	0000.005
-00.0447	-00.0030	0000.006
-00.0542	-00.0039	0000.007
-00.0628	-00.0045	0000.008
-00.0716	-00.0058	0000.009
-00.0808	-00.0073	0000.010
-00.0899	-00.0088	0000.011
-00.0991	-00.0100	0000.012
-00.1076	-00.0119	0000.013
-00.1171	-00.0140	0000.014
-00.1265	-00.0164	0000.015
-00.1351	-00.0186	0000.016
-00.1436	-00.0207	0000.017
-00.1531	-00.0235	0000.018
-00.1619	-00.0259	0000.019
-00.1711	-00.0286	0000.020
-00.1799	-00.0317	0000.021
-00.1897	-00.0348	0000.022
-00.1979	-00.0381	0000.023
-00.2071	-00.0412	0000.024
-00.2160	-00.0445	0000.025
-00.2251	-00.0482	0000.026
-00.2343	-00.0518	0000.027
-00.2431	-00.0552	0000.028
-00.2523	-00.0589	0000.029
-00.2617	-00.0628	0000.030
-00.2706	-00.0668	0000.031
-00.2797	-00.0711	0000.032
-00.2883	-00.0753	0000.033
-00.2974	-00.0796	0000.034
-00.3063	-00.0839	0000.035
-00.3151	-00.0888	0000.036
-00.3246	-00.0930	0000.037
-00.3334	-00.0976	0000.038
-00.3423	-00.1025	0000.039
-00.3511	-00.1077	0000.040
-00.3600	-00.1123	0000.041
-00.3695	-00.1178	0000.042
-00.3783	-00.1229	0000.043
-00.3878	-00.1281	0000.044
-00.3963	-00.1339	0000.045
-00.4055	-00.1391	0000.046
-00.4143	-00.1446	0000.047
-00.4235	-00.1504	0000.048
-00.4323	-00.1565	0000.049
-00.4418	-00.1620	0000.050
-00.4503	-00.1681	0000.051
-00.4595	-00.1742	0000.052
-00.4683	-00.1806	0000.053
-00.4775	-00.1873	0000.054
-00.4860	-00.1934	0000.055
-00.4955	-00.1999	0000.056
-00.5046	-00.2066	0000.057
-00.5135	-00.2130	0000.058
-00.5227	-00.2203	0000.059
-00.5318	-00.2267	0000.060
-00.5404	-00.2343	0000.061
-00.5498	-00.2407	0000.062
-00.5587	-00.2481	0000.063
-00.5672	-00.2554	0000.064
-00.5764	-00.2627	0000.065
-00.5855	-00.2700	0000.066
-00.5947	-00.2777	0000.067
-00.6035	-00.2859	0000.068
-00.6127	-00.2935	0000.069
-00.6215	-00.3015	0000.070
-00.6307	-00.3094	0000.071
-00.6395	-00.3177	0000.072
-00.6484	-00.3262	0000.073
-00.6575	-00.3344	0000.074
-00.6664	-00.3433	0000.075
-00.6755	-00.3515	0000.076
-00.6850	-00.3607	0000.077
-00.6936	-00.3698	0000.078
-00.7027	-00.3784	0000.079
-00.7116	-00.3875	0000.080
-00.7204	-00.3967	0000.081
-00.7302	-00.4062	0000.082
-00.7384	-00.4153	0000.083
-00.7479	-00.4245	0000.084
-00.7573	-00.4339	0000.085
-00.7659	-00.4431	0000.086
-00.7747	-00.4528	0000.087
-00.7839	-00.4617	0000.088
-00.7930	-00.4712	0000.089
-00.8016	-00.4809	0000.090
-00.8113	-00.4898	0000.091
-00.8199	-00.4989	0000.092
-00.8290	-00.5084	0000.093
-00.8376	-00.5172	0000.094
-00.8471	-00.5264	0000.095
-00.8559	-00.5355	0000.096
-00.8648	-00.5447	0000.097
-00.8742	-00.5526	0000.098
-00.8831	-00.5621	0000.099
-00.8916	-00.5703	0000.100
-00.9011	-00.5789	0000.101
-00.9102	-00.5874	0000.102
-00.9188	-00.5957	0000.103
-00.9279	-00.6039	0000.104
-00.9377	-00.6121	0000.105
-00.9456	-00.6198	0000.106
-00.9554	-00.6277	0000.107
-00.9639	-00.6353	0000.108
-00.9737	-00.6433	0000.109
-00.9819	-00.6503	0000.110
-00.9911	-00.6573	0000.111
-01.0003	-00.6649	0000.112
-01.0088	-00.6717	0000.113
-01.0183	-00.6790	0000.114
-01.0274	-00.6857	0000.115
-01.0360	-00.6921	0000.116
-01.0454	-00.6991	0000.117
