R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0009	0000.000
+00.0001	-00.0009	0000.001
-00.0057	-00.0009	0000.002
-00.0121	-00.0009	0000.003
-00.0176	-00.0009	0000.004
-00.0240	-00.0012	0000.005
-00.0304	-00.0009	0000.006
-00.0359	-00.0012	0000.007
-00.0417	-00.0012	0000.008
-00.0481	-00.0009	0000.009
-00.0536	-00.0012	0000.010
-00.0597	-00.0012	0000.011
-00.0661	-00.0009	0000.012
-00.0719	-00.0009	0000.013
-00.0780	-00.0009	0000.014
-00.0841	-00.0015	0000.015
-00.0899	-00.0009	0000.016
-00.0963	-00.0015	0000.017
-00.1021	-00.0012	0000.018
-00.1079	-00.0021	0000.019
-00.1140	-00.0009	0000.020
-00.1207	-00.0015	0000.021
-00.1259	-00.0012	0000.022
-00.1320	-00.0015	0000.023
-00.1381	-00.0012	0000.024
-00.1445	-00.0012	0000.025
-00.1497	-00.0015	0000.026
-00.1561	-00.0018	0000.027
-00.1619	-00.0015	0000.028
-00.1680	-00.0012	0000.029
-00.1738	-00.0015	0000.030
-00.1802	-00.0015	0000.031
-00.1860	-00.0015	0000.032
-00.1925	-00.0018	0000.033
-00.1979	-00.0018	0000.034
-00.2040	-00.0018	0000.035
-00.2102	-00.0024	0000.036
-00.2166	-00.0018	0000.037
-00.2221	-00.0018	0000.038
-00.2285	-00.0021	0000.039
-00.2340	-00.0021	0000.040
-00.2404	-00.0021	0000.041
-00.2465	-00.0015	0000.042
-00.2520	-00.0015	0000.043
-00.2584	-00.0018	0000.044
-00.2645	-00.0018	0000.045
-00.2700	-00.0021	0000.046
-00.2767	-00.0018	0000.047
-00.2822	-00.0021	0000.048
-00.2883	-00.0021	0000.049
-00.2947	-00.0024	0000.050
-00.3005	-00.0015	0000.051
-00.3066	-00.0021	0000.052
-00.3124	-00.0021	0000.053
-00.3182	-00.0021	0000.054
-00.3237	-00.0018	0000.055
-00.3304	-00.0018	0000.056
-00.3365	-00.0024	0000.057
-00.3426	-00.0021	0000.058
-00.3484	-00.0024	0000.059
-00.3539	-00.0018	0000.060
-00.3603	-00.0015	0000.061
-00.3664	-00.0021	0000.062
-00.3725	-00.0018	0000.063
-00.3783	-00.0021	0000.064
-00.3841	-00.0024	0000.065
-00.3902	-00.0021	0000.066
-00.3963	-00.0021	0000.067
-00.4027	-00.0021	0000.068
-00.4082	-00.0024	0000.069
-00.4146	-00.0027	0000.070
-00.4207	-00.0024	0000.071
-00.4265	-00.0024	0000.072
-00.4323	-00.0027	0000.073
-00.4384	-00.0021	0000.074
-00.4442	-00.0024	0000.075
-00.4506	-00.0030	0000.076
-00.4564	-00.0024	0000.077
-00.4619	-00.0027	0000.078
-00.4686	-00.0027	0000.079
-00.4750	-00.0027	0000.080
-00.4802	-00.0024	0000.081
-00.4866	-00.0033	0000.082
-00.4924	-00.0030	0000.083
-00.4985	-00.0027	0000.084
-00.5046	-00.0030	0000.085
-00.5104	-00.0033	0000.086
-00.5159	-00.0030	0000.087
-00.5227	-00.0030	0000.088
-00.5288	-00.0030	0000.089
-00.5349	-00.0036	0000.090
-00.5407	-00.0027	0000.091
-00.5465	-00.0030	0000.092
-00.5526	-00.0033	0000.093
-00.5587	-00.0033	0000.094
-00.5651	-00.0033	0000.095
-00.5703	-00.0033	0000.096
-00.5764	-00.0033	0000.097
-00.5825	-00.0033	0000.098
-00.5886	-00.0036	0000.099
-00.5947	-00.0036	0000.100
-00.6005	-00.0033	0000.101
-00.6066	-00.0033	0000.102
-00.6127	-00.0033	0000.103
-00.6188	-00.0033	0000.104
-00.6243	-00.0033	0000.105
-00.6307	-00.0033	0000.106
-00.6368	-00.0033	0000.107
-00.6423	-00.0036	0000.108
-00.6487	-00.0036	0000.109
-00.6542	-00.0033	0000.110
-00.6606	-00.0039	0000.111
-00.6664	-00.0036	0000.112
-00.6728	-00.0036	0000.113
-00.6789	-00.0039	0000.114
-00.6850	-00.0039	0000.115
-00.6908	-00.0036	0000.116
-00.6966	-00.0039	0000.117
