R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0006	0000.000
+00.0001	-00.0009	0000.001
+00.0593	-00.0006	0000.002
+00.1197	+00.0000	0000.003
+00.1793	+00.0010	0000.004
+00.2400	+00.0028	0000.005
+00.3001	+00.0049	0000.006
+00.3599	+00.0077	0000.007
+00.4203	+00.0113	0000.008
+00.4799	+00.0156	0000.009
+00.5406	+00.0199	0000.010
+00.6007	+00.0245	0000.011
+00.6602	+00.0290	0000.012
+00.7212	+00.0327	0000.013
+00.7811	+00.0357	0000.014
+00.8409	+00.0394	0000.015
+00.9010	+00.0418	0000.016
+00.9605	+00.0440	0000.017
+01.0209	+00.0458	0000.018
+01.0814	+00.0473	0000.019
+01.1412	+00.0489	0000.020
+01.2016	+00.0498	0000.021
+01.2611	+00.0513	0000.022
+01.3212	+00.0513	0000.023
+01.3816	+00.0525	0000.024
+01.4418	+00.0541	0000.025
+01.5019	+00.0541	0000.026
+01.5617	+00.0553	0000.027
+01.6215	+00.0556	0000.028
+01.6816	+00.0562	0000.029
+01.7424	+00.0565	0000.030
+01.8025	+00.0577	0000.031
+01.8620	+00.0583	0000.032
+01.9221	+00.0586	0000.033
+01.9825	+00.0595	0000.034
+02.0417	+00.0599	0000.035
+02.1022	+00.0605	0000.036
+02.1620	+00.0614	0000.037
+02.2227	+00.0623	0000.038
+02.2819	+00.0620	0000.039
+02.3426	+00.0632	0000.040
+02.4031	+00.0638	0000.041
+02.4632	+00.0644	0000.042
+02.5233	+00.0650	0000.043
+02.5822	+00.0653	0000.044
+02.6432	+00.0656	0000.045
+02.7031	+00.0666	0000.046
+02.7635	+00.0675	0000.047
+02.8230	+00.0681	0000.048
+02.8837	+00.0684	0000.049
+02.9432	+00.0690	0000.050
+03.0037	+00.0693	0000.051
+02.9441	+00.0696	0000.052
+02.8837	+00.0693	0000.053
+02.8236	+00.0693	0000.054
+02.7638	+00.0690	0000.055
+02.7034	+00.0693	0000.056
+02.6439	+00.0687	0000.057
+02.5834	+00.0690	0000.058
+02.5230	+00.0684	0000.059
+02.4629	+00.0684	0000.060
+02.4025	+00.0684	0000.061
+02.3426	+00.0681	0000.062
+02.2828	+00.0675	0000.063
+02.2227	+00.0675	0000.064
+02.1629	+00.0672	0000.065
+02.1022	+00.0669	0000.066
+02.0420	+00.0666	0000.067
+01.9822	+00.0663	0000.068
+01.9227	+00.0663	0000.069
+01.8626	+00.0656	0000.070
+01.8019	+00.0656	0000.071
+01.7427	+00.0650	0000.072
+01.6822	+00.0647	0000.073
+01.6221	+00.0647	0000.074
+01.5617	+00.0641	0000.075
+01.5019	+00.0635	0000.076
+01.4421	+00.0635	0000.077
+01.3816	+00.0629	0000.078
+01.3215	+00.0623	0000.079
+01.2614	+00.0623	0000.080
+01.2019	+00.0620	0000.081
+01.1418	+00.0617	0000.082
+01.0817	+00.0617	0000.083
+01.0212	+00.0605	0000.084
+00.9608	+00.0602	0000.085
+00.9010	+00.0595	0000.086
+00.8412	+00.0589	0000.087
+00.7811	+00.0586	0000.088
+00.7215	+00.0577	0000.089
+00.6605	+00.0577	0000.090
+00.6004	+00.0565	0000.091
+00.5412	+00.0562	0000.092
+00.4802	+00.0556	0000.093
+00.4206	+00.0544	0000.094
+00.3605	+00.0531	0000.095
+00.3001	+00.0519	0000.096
+00.2403	+00.0495	0000.097
+00.1805	+00.0479	0000.098
+00.1204	+00.0464	0000.099
