R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0006	0000.000
-00.0005	-00.0006	0000.001
+00.0019	-00.0009	0000.002
+00.0038	-00.0009	0000.003
+00.0053	-00.0006	0000.004
+00.0077	-00.0009	0000.005
+00.0093	-00.0003	0000.006
+00.0120	-00.0009	0000.007
+00.0135	-00.0003	0000.008
+00.0157	-00.0009	0000.009
+00.0175	-00.0006	0000.010
+00.0200	-00.0009	0000.011
+00.0218	-00.0009	0000.012
+00.0236	-00.0006	0000.013
+00.0257	-00.0009	0000.014
+00.0276	-00.0006	0000.015
+00.0294	-00.0006	0000.016
+00.0312	-00.0003	0000.017
+00.0337	-00.0006	0000.018
+00.0358	-00.0009	0000.019
+00.0377	-00.0009	0000.020
+00.0401	-00.0006	0000.021
+00.0416	-00.0006	0000.022
+00.0441	-00.0009	0000.023
+00.0453	-00.0009	0000.024
+00.0477	-00.0006	0000.025
+00.0492	-00.0006	0000.026
+00.0520	-00.0003	0000.027
+00.0538	-00.0009	0000.028
+00.0560	-00.0003	0000.029
+00.0575	-00.0006	0000.030
+00.0602	-00.0003	0000.031
+00.0618	-00.0006	0000.032
+00.0633	-00.0003	0000.033
+00.0660	-00.0006	0000.034
+00.0673	-00.0006	0000.035
+00.0700	-00.0006	0000.036
+00.0715	-00.0006	0000.037
+00.0737	-00.0003	0000.038
+00.0758	-00.0003	0000.039
+00.0779	-00.0006	0000.040
+00.0795	-00.0006	0000.041
+00.0819	-00.0003	0000.042
+00.0840	-00.0003	0000.043
+00.0859	-00.0006	0000.044
+00.0871	-00.0003	0000.045
+00.0895	-00.0009	0000.046
+00.0914	-00.0006	0000.047
+00.0938	-00.0003	0000.048
+00.0953	-00.0003	0000.049
+00.0978	-00.0003	0000.050
+00.0999	-00.0003	0000.051
+00.1017	-00.0003	0000.052
+00.1033	-00.0003	0000.053
+00.1057	-00.0003	0000.054
+00.1078	+00.0000	0000.055
+00.1097	-00.0003	0000.056
+00.1118	-00.0003	0000.057
+00.1139	-00.0006	0000.058
+00.1161	-00.0006	0000.059
+00.1179	-00.0003	0000.060
+00.1197	-00.0003	0000.061
+00.1216	+00.0000	0000.062
+00.1237	-00.0003	0000.063
+00.1249	-00.0003	0000.064
+00.1274	-00.0003	0000.065
+00.1295	-00.0003	0000.066
+00.1319	+00.0000	0000.067
+00.1341	+00.0000	0000.068
+00.1356	+00.0003	0000.069
+00.1374	+00.0000	0000.070
+00.1402	+00.0003	0000.071
+00.1417	+00.0003	0000.072
+00.1439	-00.0003	0000.073
+00.1460	-00.0003	0000.074
+00.1481	+00.0000	0000.075
+00.1500	-00.0003	0000.076
+00.1521	+00.0003	0000.077
+00.1536	+00.0003	0000.078
+00.1554	+00.0006	0000.079
+00.1579	+00.0003	0000.080
+00.1600	+00.0000	0000.081
+00.1616	+00.0000	0000.082
+00.1634	+00.0000	0000.083
+00.1658	+00.0000	0000.084
+00.1674	+00.0003	0000.085
+00.1701	+00.0003	0000.086
+00.1719	+00.0003	0000.087
+00.1741	+00.0003	0000.088
+00.1759	+00.0003	0000.089
+00.1780	+00.0003	0000.090
+00.1796	+00.0006	0000.091
+00.1817	+00.0000	0000.092
+00.1835	+00.0003	0000.093
+00.1857	+00.0006	0000.094
+00.1881	+00.0006	0000.095
+00.1896	+00.0003	0000.096
+00.1921	+00.0006	0000.097
+00.1939	+00.0003	0000.098
+00.1957	+00.0006	0000.099
+00.1979	+00.0006	0000.100
+00.2000	+00.0006	0000.101
+00.2018	+00.0003	0000.102
+00.2037	+00.0006	0000.103
+00.2058	+00.0010	0000.104
+00.2079	+00.0006	0000.105
+00.2104	+00.0006	0000.106
+00.2119	+00.0010	0000.107
+00.2140	+00.0010	0000.108
+00.2159	+00.0010	0000.109
+00.2177	+00.0010	0000.110
+00.2195	+00.0010	0000.111
+00.2220	+00.0006	0000.112
+00.2241	+00.0010	0000.113
+00.2256	+00.0010	0000.114
+00.2278	+00.0010	0000.115
+00.2296	+00.0010	0000.116
+00.2317	+00.0010	0000.117
