R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0008	-00.0012	0000.000
+00.0001	-00.0006	0000.001
-00.0402	-00.0012	0000.002
-00.0805	-00.0009	0000.003
-00.1204	-00.0012	0000.004
-00.1604	-00.0012	0000.005
-00.2004	-00.0018	0000.006
-00.2404	-00.0012	0000.007
-00.2803	-00.0021	0000.008
-00.3206	-00.0018	0000.009
-00.3609	-00.0024	0000.010
-00.4009	-00.0024	0000.011
-00.4406	-00.0024	0000.012
-00.4802	-00.0024	0000.013
-00.5205	-00.0030	0000.014
-00.5608	-00.0030	0000.015
-00.6008	-00.0033	0000.016
-00.6411	-00.0033	0000.017
-00.6810	-00.0033	0000.018
-00.7210	-00.0042	0000.019
-00.7610	-00.0039	0000.020
-00.8010	-00.0042	0000.021
-00.8406	-00.0045	0000.022
-00.8815	-00.0045	0000.023
-00.9215	-00.0048	0000.024
-00.9612	-00.0052	0000.025
-01.0015	-00.0055	0000.026
-01.0415	-00.0055	0000.027
-01.0820	-00.0058	0000.028
-01.1214	-00.0061	0000.029
-01.1620	-00.0061	0000.030
-01.2020	-00.0070	0000.031
-01.2423	-00.0067	0000.032
-01.2819	-00.0073	0000.033
-01.3216	-00.0073	0000.034
-01.3619	-00.0079	0000.035
-01.4025	-00.0073	0000.036
-01.4421	-00.0076	0000.037
-01.4818	-00.0076	0000.038
-01.5218	-00.0082	0000.039
-01.5627	-00.0085	0000.040
-01.6024	-00.0082	0000.041
-01.6426	-00.0088	0000.042
-01.6826	-00.0091	0000.043
-01.7229	-00.0091	0000.044
-01.7626	-00.0100	0000.045
-01.8029	-00.0100	0000.046
-01.8425	-00.0097	0000.047
-01.8831	-00.0103	0000.048
-01.9231	-00.0103	0000.049
-01.9628	-00.0106	0000.050
-02.0031	-00.0109	0000.051
-02.0430	-00.0113	0000.052
-02.0833	-00.0113	0000.053
-02.1236	-00.0119	0000.054
-02.1627	-00.0119	0000.055
-02.2030	-00.0122	0000.056
-02.2438	-00.0125	0000.057
-02.2835	-00.0125	0000.058
-02.3241	-00.0131	0000.059
-02.3632	-00.0131	0000.060
-02.4035	-00.0134	0000.061
-02.4437	-00.0140	0000.062
-02.4837	-00.0140	0000.063
-02.5234	-00.0143	0000.064
-02.5634	-00.0143	0000.065
-02.6033	-00.0146	0000.066
-02.6436	-00.0149	0000.067
-02.6836	-00.0149	0000.068
-02.7242	-00.0152	0000.069
-02.7639	-00.0155	0000.070
-02.8035	-00.0158	0000.071
-02.8441	-00.0158	0000.072
-02.8841	-00.0164	0000.073
-02.9244	-00.0161	0000.074
-02.9647	-00.0164	0000.075
-03.0043	-00.0171	0000.076
-03.0446	-00.0174	0000.077
-03.0843	-00.0174	0000.078
-03.1243	-00.0180	0000.079
-03.1652	-00.0171	0000.080
-03.2051	-00.0180	0000.081
-03.2451	-00.0180	0000.082
-03.2854	-00.0186	0000.083
-03.3248	-00.0192	0000.084
-03.3648	-00.0192	0000.085
-03.4047	-00.0192	0000.086
-03.4456	-00.0192	0000.087
-03.4853	-00.0195	0000.088
-03.5253	-00.0201	0000.089
-03.5656	-00.0198	0000.090
-03.6055	-00.0201	0000.091
-03.6449	-00.0207	0000.092
-03.6855	-00.0207	0000.093
-03.7255	-00.0213	0000.094
-03.7658	-00.0216	0000.095
-03.8063	-00.0216	0000.096
-03.8460	-00.0216	0000.097
-03.8851	-00.0222	0000.098
-03.9251	-00.0222	0000.099
-03.9656	-00.0222	0000.100
-04.0059	-00.0225	0000.101
-03.9660	-00.0229	0000.102
-03.9260	-00.0229	0000.103
-03.8863	-00.0225	0000.104
-03.8469	-00.0222	0000.105
-03.8060	-00.0222	0000.106
-03.7661	-00.0222	0000.107
-03.7261	-00.0222	0000.108
-03.6858	-00.0222	0000.109
-03.6464	-00.0219	0000.110
-03.6055	-00.0222	0000.111
-03.5659	-00.0216	0000.112
-03.5250	-00.0216	0000.113
-03.4859	-00.0213	0000.114
-03.4459	-00.0216	0000.115
-03.4053	-00.0213	0000.116
-03.3648	-00.0222	0000.117
