R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0008	-00.0009	0000.000
-00.0002	-00.0006	0000.001
+00.0157	-00.0006	0000.002
+00.0312	-00.0003	0000.003
+00.0477	-00.0009	0000.004
+00.0636	-00.0003	0000.005
+00.0801	-00.0003	0000.006
+00.0956	+00.0000	0000.007
+00.1118	+00.0003	0000.008
+00.1277	+00.0003	0000.009
+00.1435	+00.0003	0000.010
+00.1594	+00.0003	0000.011
+00.1756	+00.0006	0000.012
+00.1921	+00.0006	0000.013
+00.2076	+00.0010	0000.014
+00.2238	+00.0013	0000.015
+00.2400	+00.0010	0000.016
+00.2562	+00.0019	0000.017
+00.2720	+00.0016	0000.018
+00.2879	+00.0022	0000.019
+00.3041	+00.0022	0000.020
+00.3205	+00.0025	0000.021
+00.3355	+00.0028	0000.022
+00.3520	+00.0031	0000.023
+00.3679	+00.0034	0000.024
+00.3840	+00.0034	0000.025
+00.4008	+00.0037	0000.026
+00.4161	+00.0040	0000.027
+00.4319	+00.0040	0000.028
+00.4481	+00.0049	0000.029
+00.4643	+00.0049	0000.030
+00.4799	+00.0052	0000.031
+00.4963	+00.0052	0000.032
+00.5125	+00.0058	0000.033
+00.5284	+00.0058	0000.034
+00.5442	+00.0064	0000.035
+00.5604	+00.0068	0000.036
+00.5766	+00.0071	0000.037
+00.5928	+00.0077	0000.038
+00.6083	+00.0077	0000.039
+00.6245	+00.0080	0000.040
+00.6407	+00.0083	0000.041
+00.6565	+00.0086	0000.042
+00.6724	+00.0086	0000.043
+00.6886	+00.0092	0000.044
+00.7048	+00.0095	0000.045
+00.7206	+00.0104	0000.046
+00.7368	+00.0101	0000.047
+00.7530	+00.0107	0000.048
+00.7692	+00.0110	0000.049
+00.7847	+00.0107	0000.050
+00.8009	+00.0113	0000.051
+00.8165	+00.0119	0000.052
+00.8329	+00.0119	0000.053
+00.8488	+00.0125	0000.054
+00.8644	+00.0129	0000.055
+00.8805	+00.0129	0000.056
+00.8970	+00.0129	0000.057
+00.9129	+00.0125	0000.058
+00.9285	+00.0132	0000.059
+00.9452	+00.0135	0000.060
+00.9611	+00.0138	0000.061
+00.9773	+00.0138	0000.062
+00.9932	+00.0144	0000.063
+01.0090	+00.0144	0000.064
+01.0249	+00.0147	0000.065
+01.0414	+00.0147	0000.066
+01.0569	+00.0150	0000.067
+01.0734	+00.0150	0000.068
+01.0893	+00.0153	0000.069
+01.1052	+00.0153	0000.070
+01.1213	+00.0156	0000.071
+01.1372	+00.0162	0000.072
+01.1537	+00.0162	0000.073
+01.1689	+00.0162	0000.074
+01.1848	+00.0165	0000.075
+01.2013	+00.0165	0000.076
+01.2181	+00.0165	0000.077
+01.2333	+00.0168	0000.078
+01.2492	+00.0171	0000.079
+01.2651	+00.0171	0000.080
+01.2819	+00.0174	0000.081
+01.2977	+00.0177	0000.082
+01.3136	+00.0174	0000.083
+01.3295	+00.0180	0000.084
+01.3450	+00.0180	0000.085
+01.3615	+00.0183	0000.086
+01.3774	+00.0180	0000.087
+01.3942	+00.0187	0000.088
+01.4094	+00.0190	0000.089
+01.4259	+00.0190	0000.090
+01.4421	+00.0187	0000.091
+01.4576	+00.0193	0000.092
+01.4735	+00.0196	0000.093
+01.4894	+00.0193	0000.094
+01.5059	+00.0199	0000.095
+01.5217	+00.0202	0000.096
+01.5382	+00.0199	0000.097
+01.5535	+00.0199	0000.098
+01.5693	+00.0205	0000.099
+01.5858	+00.0205	0000.100
+01.6020	+00.0205	0000.101
+01.6175	+00.0205	0000.102
+01.6340	+00.0211	0000.103
+01.6505	+00.0208	0000.104
+01.6664	+00.0211	0000.105
+01.6819	+00.0214	0000.106
+01.6978	+00.0211	0000.107
+01.7140	+00.0217	0000.108
+01.7302	+00.0217	0000.109
+01.7463	+00.0217	0000.110
+01.7622	+00.0223	0000.111
+01.7781	+00.0220	0000.112
+01.7933	+00.0217	0000.113
+01.8104	+00.0223	0000.114
+01.8257	+00.0226	0000.115
+01.8418	+00.0226	0000.116
+01.8583	+00.0229	0000.117
