R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0005	-00.0006	0000.000
-00.0005	-00.0006	0000.001
+00.0117	-00.0003	0000.002
+00.0233	-00.0006	0000.003
+00.0358	-00.0012	0000.004
+00.0477	-00.0003	0000.005
+00.0599	-00.0009	0000.006
+00.0715	-00.0003	0000.007
+00.0837	+00.0000	0000.008
+00.0956	-00.0006	0000.009
+00.1075	-00.0003	0000.010
+00.1200	-00.0003	0000.011
+00.1313	-00.0003	0000.012
+00.1435	+00.0000	0000.013
+00.1564	+00.0000	0000.014
+00.1677	+00.0000	0000.015
+00.1799	+00.0003	0000.016
+00.1918	-00.0003	0000.017
+00.2037	+00.0003	0000.018
+00.2156	+00.0003	0000.019
+00.2281	+00.0003	0000.020
+00.2400	+00.0006	0000.021
+00.2522	+00.0003	0000.022
+00.2644	+00.0013	0000.023
+00.2757	+00.0006	0000.024
+00.2882	+00.0010	0000.025
+00.3001	+00.0010	0000.026
+00.3120	+00.0013	0000.027
+00.3245	+00.0013	0000.028
+00.3355	+00.0016	0000.029
+00.3483	+00.0019	0000.030
+00.3599	+00.0019	0000.031
+00.3721	+00.0025	0000.032
+00.3840	+00.0037	0000.033
+00.3962	+00.0034	0000.034
+00.4084	+00.0049	0000.035
+00.4206	+00.0055	0000.036
+00.4322	+00.0083	0000.037
+00.4441	+00.0101	0000.038
+00.4564	+00.0122	0000.039
+00.4683	+00.0153	0000.040
+00.4802	+00.0174	0000.041
+00.4927	+00.0211	0000.042
+00.5043	+00.0241	0000.043
+00.5162	+00.0275	0000.044
+00.5284	+00.0339	0000.045
+00.5400	+00.0394	0000.046
+00.5525	+00.0431	0000.047
+00.5644	+00.0467	0000.048
+00.5763	+00.0504	0000.049
+00.5885	+00.0562	0000.050
+00.6007	+00.0650	0000.051
+00.6126	+00.0840	0000.052
+00.6245	+00.1111	0000.053
+00.6361	+00.1273	0000.054
+00.6483	+00.1810	0000.055
+00.6605	+00.2127	0000.056
+00.6724	+00.2405	0000.057
+00.6846	+00.2646	0000.058
+00.6962	+00.3534	0000.059
+00.7081	+00.4471	0000.060
+00.7206	+00.4752	0000.061
+00.7328	+00.4956	0000.062
+00.7447	+00.5173	0000.063
+00.7566	+00.5442	0000.064
+00.7685	+00.5667	0000.065
+00.7804	+00.5854	0000.066
+00.7927	+00.5994	0000.067
+00.8043	+00.6116	0000.068
+00.8168	+00.6205	0000.069
+00.8290	+00.6272	0000.070
+00.8406	+00.6327	0000.071
+00.8528	+00.6388	0000.072
+00.8653	+00.6443	0000.073
+00.8772	+00.6482	0000.074
+00.8888	+00.6528	0000.075
+00.9007	+00.6568	0000.076
+00.9126	+00.6601	0000.077
+00.9248	+00.6644	0000.078
+00.9364	+00.6678	0000.079
+00.9489	+00.6708	0000.080
+00.9611	+00.6745	0000.081
+00.9727	+00.6778	0000.082
+00.9849	+00.6824	0000.083
+00.9971	+00.6913	0000.084
+01.0087	+00.6968	0000.085
+01.0212	+00.7022	0000.086
+01.0334	+00.7044	0000.087
+01.0450	+00.7059	0000.088
+01.0569	+00.7080	0000.089
+01.0694	+00.7096	0000.090
+01.0810	+00.7111	0000.091
+01.0936	+00.7126	0000.092
+01.1052	+00.7141	0000.093
+01.1164	+00.7157	0000.094
+01.1296	+00.7172	0000.095
+01.1412	+00.7187	0000.096
+01.1534	+00.7206	0000.097
+01.1656	+00.7218	0000.098
+01.1772	+00.7233	0000.099
+01.1888	+00.7242	0000.100
+01.2010	+00.7260	0000.101
+01.2132	+00.7273	0000.102
+01.2254	+00.7282	0000.103
+01.2373	+00.7294	0000.104
+01.2495	+00.7303	0000.105
+01.2611	+00.7309	0000.106
+01.2736	+00.7322	0000.107
+01.2852	+00.7328	0000.108
+01.2974	+00.7331	0000.109
+01.3087	+00.7340	0000.110
+01.3212	+00.7346	0000.111
+01.3334	+00.7349	0000.112
+01.3453	+00.7358	0000.113
+01.3578	+00.7370	0000.114
+01.3700	+00.7373	0000.115
+01.3816	+00.7383	0000.116
+01.3939	+00.7389	0000.117
