R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0004	-00.0012	0000.000
-00.0002	-00.0009	0000.001
+00.0087	-00.0009	0000.002
+00.0175	-00.0006	0000.003
+00.0267	-00.0009	0000.004
+00.0355	-00.0003	0000.005
+00.0447	+00.0006	0000.006
+00.0535	+00.0003	0000.007
+00.0627	+00.0010	0000.008
+00.0718	+00.0006	0000.009
+00.0807	+00.0016	0000.010
+00.0895	+00.0016	0000.011
+00.0984	+00.0019	0000.012
+00.1075	+00.0019	0000.013
+00.1167	+00.0028	0000.014
+00.1255	+00.0031	0000.015
+00.1350	+00.0037	0000.016
+00.1439	+00.0040	0000.017
+00.1530	+00.0046	0000.018
+00.1616	+00.0058	0000.019
+00.1710	+00.0055	0000.020
+00.1802	+00.0068	0000.021
+00.1887	+00.0080	0000.022
+00.1979	+00.0083	0000.023
+00.2070	+00.0089	0000.024
+00.2162	+00.0101	0000.025
+00.2250	+00.0107	0000.026
+00.2339	+00.0116	0000.027
+00.2430	+00.0122	0000.028
+00.2525	+00.0132	0000.029
+00.2607	+00.0144	0000.030
+00.2696	+00.0153	0000.031
+00.2787	+00.0165	0000.032
+00.2882	+00.0174	0000.033
+00.2974	+00.0183	0000.034
+00.3056	+00.0199	0000.035
+00.3151	+00.0205	0000.036
+00.3245	+00.0220	0000.037
+00.3331	+00.0229	0000.038
+00.3422	+00.0245	0000.039
+00.3511	+00.0254	0000.040
+00.3605	+00.0269	0000.041
+00.3691	+00.0281	0000.042
+00.3782	+00.0290	0000.043
+00.3871	+00.0306	0000.044
+00.3965	+00.0315	0000.045
+00.4054	+00.0330	0000.046
+00.4142	+00.0345	0000.047
+00.4234	+00.0357	0000.048
+00.4322	+00.0376	0000.049
+00.4411	+00.0388	0000.050
+00.4506	+00.0400	0000.051
+00.4600	+00.0415	0000.052
+00.4683	+00.0434	0000.053
+00.4774	+00.0446	0000.054
+00.4860	+00.0464	0000.055
+00.4954	+00.0473	0000.056
+00.5040	+00.0489	0000.057
+00.5137	+00.0507	0000.058
+00.5223	+00.0522	0000.059
+00.5314	+00.0541	0000.060
+00.5406	+00.0556	0000.061
+00.5500	+00.0568	0000.062
+00.5583	+00.0583	0000.063
+00.5668	+00.0602	0000.064
+00.5763	+00.0617	0000.065
+00.5854	+00.0629	0000.066
+00.5943	+00.0647	0000.067
+00.6034	+00.0666	0000.068
+00.6123	+00.0684	0000.069
+00.6215	+00.0696	0000.070
+00.6303	+00.0714	0000.071
+00.6392	+00.0730	0000.072
+00.6486	+00.0748	0000.073
+00.6572	+00.0763	0000.074
+00.6666	+00.0782	0000.075
+00.6749	+00.0797	0000.076
+00.6846	+00.0812	0000.077
+00.6932	+00.0827	0000.078
+00.7029	+00.0846	0000.079
+00.7115	+00.0864	0000.080
+00.7206	+00.0879	0000.081
+00.7298	+00.0901	0000.082
+00.7389	+00.0910	0000.083
+00.7475	+00.0925	0000.084
+00.7569	+00.0946	0000.085
+00.7652	+00.0959	0000.086
+00.7746	+00.0977	0000.087
+00.7838	+00.0992	0000.088
+00.7930	+00.1007	0000.089
+00.8015	+00.1026	0000.090
+00.8107	+00.1041	0000.091
+00.8195	+00.1056	0000.092
+00.8287	+00.1072	0000.093
+00.8375	+00.1087	0000.094
+00.8470	+00.1099	0000.095
+00.8552	+00.1114	0000.096
+00.8650	+00.1133	0000.097
+00.8738	+00.1151	0000.098
+00.8830	+00.1163	0000.099
+00.8918	+00.1181	0000.100
+00.9007	+00.1194	0000.101
+00.9095	+00.1209	0000.102
+00.9190	+00.1221	0000.103
+00.9278	+00.1239	0000.104
+00.9370	+00.1255	0000.105
+00.9459	+00.1264	0000.106
+00.9550	+00.1282	0000.107
+00.9636	+00.1291	0000.108
+00.9727	+00.1310	0000.109
+00.9819	+00.1322	0000.110
+00.9910	+00.1337	0000.111
+01.0002	+00.1352	0000.112
+01.0090	+00.1358	0000.113
+01.0185	+00.1380	0000.114
+01.0270	+00.1383	0000.115
+01.0359	+00.1398	0000.116
+01.0453	+00.1413	0000.117
