R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0006	0000.000
+00.0001	-00.0003	0000.001
-00.0899	-00.0033	0000.002
-00.1799	-00.0091	0000.003
-00.2700	-00.0186	0000.004
-00.3606	-00.0320	0000.005
-00.4506	-00.0485	0000.006
-00.5404	-00.0674	0000.007
-00.6307	-00.0869	0000.008
-00.7210	-00.1092	0000.009
-00.8110	-00.1318	0000.010
-00.9011	-00.1550	0000.011
-00.9914	-00.1779	0000.012
-01.0814	-00.2005	0000.013
-01.1712	-00.2227	0000.014
-01.2615	-00.2438	0000.015
-01.3515	-00.2636	0000.016
-01.4418	-00.2823	0000.017
-01.5316	-00.3000	0000.018
-01.6219	-00.3173	0000.019
-01.7125	-00.3332	0000.020
-01.8023	-00.3479	0000.021
-01.8923	-00.3616	0000.022
-01.9826	-00.3747	0000.023
-02.0729	-00.3869	0000.024
-02.1627	-00.3988	0000.025
-02.2533	-00.4098	0000.026
-02.3427	-00.4196	0000.027
-02.4327	-00.4297	0000.028
-02.5228	-00.4388	0000.029
-02.6134	-00.4477	0000.030
-02.7031	-00.4559	0000.031
-02.7932	-00.4641	0000.032
-02.8841	-00.4715	0000.033
-02.9738	-00.4782	0000.034
-03.0642	-00.4858	0000.035
-03.1542	-00.4922	0000.036
-03.2442	-00.4986	0000.037
-03.3348	-00.5056	0000.038
-03.4233	-00.5111	0000.039
-03.5146	-00.5172	0000.040
-03.6049	-00.5230	0000.041
-03.6946	-00.5288	0000.042
-03.7844	-00.5346	0000.043
-03.8753	-00.5404	0000.044
-03.9656	-00.5459	0000.045
-04.0554	-00.5517	0000.046
-04.1451	-00.5575	0000.047
-04.2354	-00.5636	0000.048
-04.3251	-00.5694	0000.049
-04.4161	-00.5752	0000.050
-04.5058	-00.5807	0000.051
-04.4161	-00.5813	0000.052
-04.3258	-00.5807	0000.053
-04.2351	-00.5801	0000.054
-04.1457	-00.5789	0000.055
-04.0560	-00.5774	0000.056
-03.9653	-00.5761	0000.057
-03.8756	-00.5740	0000.058
-03.7850	-00.5722	0000.059
-03.6946	-00.5703	0000.060
-03.6052	-00.5679	0000.061
-03.5152	-00.5658	0000.062
-03.4240	-00.5633	0000.063
-03.3352	-00.5606	0000.064
-03.2448	-00.5581	0000.065
-03.1542	-00.5545	0000.066
-03.0645	-00.5517	0000.067
-02.9735	-00.5481	0000.068
-02.8838	-00.5450	0000.069
-02.7938	-00.5407	0000.070
-02.7037	-00.5371	0000.071
-02.6134	-00.5325	0000.072
-02.5240	-00.5282	0000.073
-02.4327	-00.5230	0000.074
-02.3427	-00.5185	0000.075
-02.2530	-00.5133	0000.076
-02.1633	-00.5075	0000.077
-02.0736	-00.5017	0000.078
-01.9826	-00.4956	0000.079
-01.8926	-00.4889	0000.080
-01.8019	-00.4824	0000.081
-01.7125	-00.4751	0000.082
-01.6225	-00.4669	0000.083
-01.5319	-00.4589	0000.084
-01.4421	-00.4501	0000.085
-01.3521	-00.4406	0000.086
-01.2618	-00.4312	0000.087
-01.1715	-00.4205	0000.088
-01.0817	-00.4095	0000.089
-00.9917	-00.3970	0000.090
-00.9014	-00.3836	0000.091
-00.8110	-00.3695	0000.092
-00.7210	-00.3549	0000.093
-00.6310	-00.3384	0000.094
-00.5410	-00.3207	0000.095
-00.4506	-00.3018	0000.096
-00.3606	-00.2816	0000.097
-00.2703	-00.2600	0000.098
-00.1802	-00.2362	0000.099
