R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0009	0000.000
-00.0002	-00.0009	0000.001
-00.0301	-00.0009	0000.002
-00.0600	-00.0015	0000.003
-00.0899	-00.0018	0000.004
-00.1204	-00.0024	0000.005
-00.1500	-00.0036	0000.006
-00.1796	-00.0058	0000.007
-00.2102	-00.0088	0000.008
-00.2404	-00.0125	0000.009
-00.2700	-00.0186	0000.010
-00.3002	-00.0274	0000.011
-00.3310	-00.0390	0000.012
-00.3606	-00.0555	0000.013
-00.3902	-00.0769	0000.014
-00.4210	-00.1037	0000.015
-00.4509	-00.1394	0000.016
-00.4805	-00.1883	0000.017
-00.5111	-00.2572	0000.018
-00.5407	-00.3549	0000.019
-00.5712	-00.4394	0000.020
-00.6011	-00.4821	0000.021
-00.6307	-00.5084	0000.022
-00.6615	-00.5349	0000.023
-00.6908	-00.5523	0000.024
-00.7207	-00.5655	0000.025
-00.7512	-00.5758	0000.026
-00.7808	-00.5856	0000.027
-00.8113	-00.5941	0000.028
-00.8410	-00.6015	0000.029
-00.8712	-00.6082	0000.030
-00.9011	-00.6155	0000.031
-00.9313	-00.6240	0000.032
-00.9615	-00.6451	0000.033
-00.9908	-00.6509	0000.034
-01.0216	-00.6558	0000.035
-01.0512	-00.6714	0000.036
-01.0814	-00.6784	0000.037
-01.1113	-00.6823	0000.038
-01.1415	-00.6854	0000.039
-01.1712	-00.6881	0000.040
-01.2020	-00.6897	0000.041
-01.2310	-00.6918	0000.042
-01.2618	-00.6924	0000.043
-01.2917	-00.6945	0000.044
-01.3219	-00.6948	0000.045
-01.3518	-00.6964	0000.046
-01.3820	-00.6970	0000.047
-01.4122	-00.6985	0000.048
-01.4418	-00.6985	0000.049
-01.4721	-00.6997	0000.050
-01.5023	-00.7000	0000.051
-01.5322	-00.7010	0000.052
-01.5621	-00.7019	0000.053
-01.5926	-00.7031	0000.054
-01.6225	-00.7028	0000.055
-01.6524	-00.7037	0000.056
-01.6826	-00.7049	0000.057
-01.7131	-00.7043	0000.058
-01.7421	-00.7049	0000.059
-01.7727	-00.7058	0000.060
-01.8026	-00.7055	0000.061
-01.8328	-00.7058	0000.062
-01.8630	-00.7064	0000.063
-01.8929	-00.7068	0000.064
-01.9228	-00.7077	0000.065
-01.9527	-00.7080	0000.066
-01.9832	-00.7083	0000.067
-02.0128	-00.7083	0000.068
-02.0427	-00.7086	0000.069
-02.0726	-00.7092	0000.070
-02.1029	-00.7086	0000.071
-02.1331	-00.7095	0000.072
-02.1630	-00.7095	0000.073
-02.1932	-00.7095	0000.074
-02.2234	-00.7098	0000.075
-02.2530	-00.7104	0000.076
-02.2838	-00.7104	0000.077
-02.3137	-00.7104	0000.078
-02.3433	-00.7110	0000.079
-02.3732	-00.7107	0000.080
-02.4038	-00.7107	0000.081
-02.4337	-00.7116	0000.082
-02.4639	-00.7116	0000.083
-02.4935	-00.7116	0000.084
-02.5240	-00.7116	0000.085
-02.5533	-00.7116	0000.086
-02.5835	-00.7122	0000.087
-02.6140	-00.7125	0000.088
-02.6442	-00.7122	0000.089
-02.6735	-00.7129	0000.090
-02.7040	-00.7129	0000.091
-02.7340	-00.7125	0000.092
-02.7633	-00.7135	0000.093
-02.7938	-00.7132	0000.094
-02.8240	-00.7138	0000.095
-02.8539	-00.7132	0000.096
-02.8841	-00.7138	0000.097
-02.9143	-00.7138	0000.098
-02.9439	-00.7138	0000.099
-02.9735	-00.7144	0000.100
-03.0043	-00.7144	0000.101
-02.9741	-00.7147	0000.102
-02.9448	-00.7147	0000.103
-02.9143	-00.7141	0000.104
-02.8838	-00.7141	0000.105
-02.8539	-00.7144	0000.106
-02.8246	-00.7141	0000.107
-02.7938	-00.7141	0000.108
-02.7639	-00.7138	0000.109
-02.7340	-00.7141	0000.110
-02.7037	-00.7135	0000.111
-02.6741	-00.7138	0000.112
-02.6439	-00.7135	0000.113
-02.6140	-00.7132	0000.114
-02.5838	-00.7132	0000.115
-02.5539	-00.7132	0000.116
-02.5240	-00.7129	0000.117
