R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0012	0000.000
-00.0002	-00.0006	0000.001
+00.0300	+00.0006	0000.002
+00.0602	+00.0022	0000.003
+00.0898	+00.0058	0000.004
+00.1204	+00.0107	0000.005
+00.1503	+00.0168	0000.006
+00.1796	+00.0248	0000.007
+00.2101	+00.0333	0000.008
+00.2403	+00.0428	0000.009
+00.2699	+00.0537	0000.010
+00.3004	+00.0656	0000.011
+00.3306	+00.0788	0000.012
+00.3602	+00.0928	0000.013
+00.3898	+00.1072	0000.014
+00.4200	+00.1239	0000.015
+00.4506	+00.1407	0000.016
+00.4805	+00.1590	0000.017
+00.5104	+00.1780	0000.018
+00.5406	+00.1978	0000.019
+00.5708	+00.2185	0000.020
+00.6007	+00.2408	0000.021
+00.6312	+00.2634	0000.022
+00.6608	+00.2866	0000.023
+00.6904	+00.3110	0000.024
+00.7206	+00.3354	0000.025
+00.7505	+00.3614	0000.026
+00.7808	+00.3891	0000.027
+00.8107	+00.4175	0000.028
+00.8406	+00.4468	0000.029
+00.8708	+00.4770	0000.030
+00.9013	+00.5072	0000.031
+00.9312	+00.5375	0000.032
+00.9611	+00.5680	0000.033
+00.9910	+00.5976	0000.034
+01.0212	+00.6260	0000.035
+01.0511	+00.6546	0000.036
+01.0817	+00.6827	0000.037
+01.1110	+00.7099	0000.038
+01.1409	+00.7361	0000.039
+01.1705	+00.7627	0000.040
+01.2016	+00.7883	0000.041
+01.2312	+00.8136	0000.042
+01.2614	+00.8390	0000.043
+01.2910	+00.8637	0000.044
+01.3215	+00.8881	0000.045
+01.3514	+00.9116	0000.046
+01.3813	+00.9357	0000.047
+01.4122	+00.9586	0000.048
+01.4415	+00.9818	0000.049
+01.4717	+01.0041	0000.050
+01.5019	+01.0260	0000.051
+01.5312	+01.0480	0000.052
+01.5614	+01.0685	0000.053
+01.5916	+01.0892	0000.054
+01.6221	+01.1087	0000.055
+01.6520	+01.1274	0000.056
+01.6816	+01.1460	0000.057
+01.7118	+01.1634	0000.058
+01.7418	+01.1802	0000.059
+01.7717	+01.1960	0000.060
+01.8022	+01.2110	0000.061
+01.8324	+01.2259	0000.062
+01.8626	+01.2391	0000.063
+01.8925	+01.2522	0000.064
+01.9224	+01.2647	0000.065
+01.9520	+01.2766	0000.066
+01.9822	+01.2876	0000.067
+02.0118	+01.2986	0000.068
+02.0424	+01.3089	0000.069
+02.0723	+01.3184	0000.070
+02.1025	+01.3276	0000.071
+02.1330	+01.3358	0000.072
+02.1629	+01.3440	0000.073
+02.1928	+01.3520	0000.074
+02.2227	+01.3587	0000.075
+02.2532	+01.3654	0000.076
+02.2828	+01.3721	0000.077
+02.3124	+01.3785	0000.078
+02.3429	+01.3840	0000.079
+02.3722	+01.3889	0000.080
+02.4025	+01.3944	0000.081
+02.4330	+01.3993	0000.082
+02.4632	+01.4035	0000.083
+02.4928	+01.4078	0000.084
+02.5230	+01.4121	0000.085
+02.5529	+01.4157	0000.086
+02.5828	+01.4194	0000.087
+02.6133	+01.4225	0000.088
+02.6429	+01.4264	0000.089
+02.6735	+01.4292	0000.090
+02.7028	+01.4325	0000.091
+02.7333	+01.4359	0000.092
+02.7638	+01.4380	0000.093
+02.7934	+01.4408	0000.094
+02.8236	+01.4435	0000.095
+02.8541	+01.4460	0000.096
+02.8837	+01.4487	0000.097
+02.9142	+01.4508	0000.098
+02.9438	+01.4536	0000.099
+02.9741	+01.4554	0000.100
+03.0037	+01.4579	0000.101
+03.0339	+01.4603	0000.102
+03.0641	+01.4618	0000.103
+03.0937	+01.4640	0000.104
+03.1242	+01.4661	0000.105
+03.1538	+01.4688	0000.106
+03.1840	+01.4704	0000.107
+03.2136	+01.4725	0000.108
+03.2444	+01.4743	0000.109
+03.2743	+01.4768	0000.110
+03.3043	+01.4777	0000.111
+03.3342	+01.4798	0000.112
+03.3644	+01.4814	0000.113
+03.3943	+01.4832	0000.114
+03.4242	+01.4850	0000.115
+03.4550	+01.4865	0000.116
+03.4843	+01.4881	0000.117
