R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0009	0000.000
-00.0002	-00.0009	0000.001
-00.0902	-00.0058	0000.002
-00.1799	-00.0216	0000.003
-00.2700	-00.0460	0000.004
-00.3603	-00.0781	0000.005
-00.4503	-00.1184	0000.006
-00.5404	-00.1660	0000.007
-00.6304	-00.2212	0000.008
-00.7207	-00.2856	0000.009
-00.8110	-00.3598	0000.010
-00.9011	-00.4431	0000.011
-00.9914	-00.5267	0000.012
-01.0814	-00.6027	0000.013
-01.1715	-00.6686	0000.014
-01.2612	-00.7269	0000.015
-01.3512	-00.7791	0000.016
-01.4418	-00.8264	0000.017
-01.5319	-00.8688	0000.018
-01.6219	-00.9085	0000.019
-01.7122	-00.9445	0000.020
-01.8023	-00.9781	0000.021
-01.8923	-01.0095	0000.022
-01.9826	-01.0388	0000.023
-02.0720	-01.0659	0000.024
-02.1636	-01.0913	0000.025
-02.2524	-01.1154	0000.026
-02.3430	-01.1377	0000.027
-02.4334	-01.1584	0000.028
-02.5237	-01.1782	0000.029
-02.6131	-01.1969	0000.030
-02.7034	-01.2146	0000.031
-02.7935	-01.2313	0000.032
-02.8832	-01.2472	0000.033
-02.9741	-01.2625	0000.034
-03.0642	-01.2768	0000.035
-03.1542	-01.2909	0000.036
-03.2442	-01.3043	0000.037
-03.3339	-01.3177	0000.038
-03.4243	-01.3299	0000.039
-03.5146	-01.3430	0000.040
-03.6046	-01.3546	0000.041
-03.6943	-01.3665	0000.042
-03.7850	-01.3784	0000.043
-03.8750	-01.3903	0000.044
-03.9647	-01.4013	0000.045
-04.0554	-01.4129	0000.046
-04.1460	-01.4242	0000.047
-04.2345	-01.4352	0000.048
-04.3254	-01.4462	0000.049
-04.4158	-01.4575	0000.050
-04.5064	-01.4682	0000.051
-04.4158	-01.4712	0000.052
-04.3261	-01.4724	0000.053
-04.2369	-01.4734	0000.054
-04.1451	-01.4734	0000.055
-04.0554	-01.4727	0000.056
-03.9653	-01.4718	0000.057
-03.8750	-01.4703	0000.058
-03.7856	-01.4688	0000.059
-03.6946	-01.4672	0000.060
-03.6052	-01.4654	0000.061
-03.5143	-01.4633	0000.062
-03.4246	-01.4611	0000.063
-03.3345	-01.4584	0000.064
-03.2451	-01.4553	0000.065
-03.1545	-01.4526	0000.066
-03.0645	-01.4489	0000.067
-02.9735	-01.4456	0000.068
-02.8838	-01.4422	0000.069
-02.7938	-01.4386	0000.070
-02.7040	-01.4343	0000.071
-02.6137	-01.4303	0000.072
-02.5234	-01.4251	0000.073
-02.4331	-01.4203	0000.074
-02.3436	-01.4151	0000.075
-02.2533	-01.4096	0000.076
-02.1630	-01.4038	0000.077
-02.0733	-01.3977	0000.078
-01.9835	-01.3913	0000.079
-01.8926	-01.3842	0000.080
-01.8029	-01.3769	0000.081
-01.7125	-01.3699	0000.082
-01.6222	-01.3614	0000.083
-01.5322	-01.3534	0000.084
-01.4421	-01.3440	0000.085
-01.3524	-01.3348	0000.086
-01.2615	-01.3241	0000.087
-01.1715	-01.3131	0000.088
-01.0817	-01.3018	0000.089
-00.9914	-01.2893	0000.090
-00.9014	-01.2762	0000.091
-00.8113	-01.2616	0000.092
-00.7210	-01.2457	0000.093
-00.6316	-01.2298	0000.094
-00.5407	-01.2118	0000.095
-00.4506	-01.1932	0000.096
-00.3606	-01.1721	0000.097
-00.2703	-01.1502	0000.098
-00.1802	-01.1261	0000.099
