R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0009	0000.000
+00.0001	-00.0012	0000.001
-00.0222	-00.0015	0000.002
-00.0447	-00.0015	0000.003
-00.0676	-00.0030	0000.004
-00.0899	-00.0033	0000.005
-00.1128	-00.0045	0000.006
-00.1354	-00.0061	0000.007
-00.1577	-00.0076	0000.008
-00.1799	-00.0094	0000.009
-00.2025	-00.0122	0000.010
-00.2251	-00.0146	0000.011
-00.2477	-00.0174	0000.012
-00.2700	-00.0210	0000.013
-00.2932	-00.0244	0000.014
-00.3154	-00.0283	0000.015
-00.3377	-00.0326	0000.016
-00.3603	-00.0366	0000.017
-00.3829	-00.0409	0000.018
-00.4058	-00.0451	0000.019
-00.4271	-00.0503	0000.020
-00.4500	-00.0555	0000.021
-00.4735	-00.0601	0000.022
-00.4958	-00.0653	0000.023
-00.5181	-00.0708	0000.024
-00.5404	-00.0760	0000.025
-00.5629	-00.0818	0000.026
-00.5855	-00.0875	0000.027
-00.6078	-00.0927	0000.028
-00.6307	-00.0988	0000.029
-00.6533	-00.1043	0000.030
-00.6759	-00.1104	0000.031
-00.6978	-00.1165	0000.032
-00.7207	-00.1220	0000.033
-00.7436	-00.1281	0000.034
-00.7659	-00.1339	0000.035
-00.7882	-00.1403	0000.036
-00.8107	-00.1458	0000.037
-00.8339	-00.1516	0000.038
-00.8562	-00.1580	0000.039
-00.8782	-00.1632	0000.040
-00.9014	-00.1693	0000.041
-00.9237	-00.1748	0000.042
-00.9453	-00.1806	0000.043
-00.9682	-00.1864	0000.044
-00.9908	-00.1916	0000.045
-01.0140	-00.1971	0000.046
-01.0363	-00.2026	0000.047
-01.0592	-00.2081	0000.048
-01.0811	-00.2139	0000.049
-01.1034	-00.2188	0000.050
-01.1266	-00.2234	0000.051
-01.1489	-00.2288	0000.052
-01.1715	-00.2340	0000.053
-01.1937	-00.2386	0000.054
-01.2166	-00.2438	0000.055
-01.2392	-00.2481	0000.056
-01.2612	-00.2530	0000.057
-01.2838	-00.2575	0000.058
-01.3066	-00.2624	0000.059
-01.3289	-00.2670	0000.060
-01.3518	-00.2713	0000.061
-01.3744	-00.2755	0000.062
-01.3967	-00.2795	0000.063
-01.4193	-00.2838	0000.064
-01.4415	-00.2877	0000.065
-01.4638	-00.2920	0000.066
-01.4867	-00.2960	0000.067
-01.5087	-00.2993	0000.068
-01.5313	-00.3030	0000.069
-01.5545	-00.3070	0000.070
-01.5773	-00.3106	0000.071
-01.5996	-00.3137	0000.072
-01.6222	-00.3173	0000.073
-01.6445	-00.3210	0000.074
-01.6677	-00.3247	0000.075
-01.6890	-00.3277	0000.076
-01.7122	-00.3308	0000.077
-01.7348	-00.3341	0000.078
-01.7568	-00.3369	0000.079
-01.7800	-00.3402	0000.080
-01.8019	-00.3430	0000.081
-01.8248	-00.3457	0000.082
-01.8474	-00.3488	0000.083
-01.8697	-00.3518	0000.084
-01.8926	-00.3537	0000.085
-01.9155	-00.3570	0000.086
-01.9374	-00.3601	0000.087
-01.9606	-00.3625	0000.088
-01.9826	-00.3646	0000.089
-02.0049	-00.3671	0000.090
-02.0275	-00.3698	0000.091
-02.0504	-00.3720	0000.092
-02.0726	-00.3744	0000.093
-02.0952	-00.3762	0000.094
-02.1178	-00.3790	0000.095
-02.1398	-00.3811	0000.096
-02.1627	-00.3836	0000.097
-02.1859	-00.3854	0000.098
-02.2081	-00.3869	0000.099
-02.2301	-00.3897	0000.100
-02.2536	-00.3915	0000.101
-02.2753	-00.3933	0000.102
-02.2979	-00.3955	0000.103
-02.3204	-00.3976	0000.104
-02.3427	-00.3988	0000.105
-02.3653	-00.4007	0000.106
-02.3882	-00.4028	0000.107
-02.4111	-00.4049	0000.108
-02.4331	-00.4065	0000.109
-02.4553	-00.4080	0000.110
-02.4779	-00.4098	0000.111
-02.5008	-00.4110	0000.112
-02.5231	-00.4135	0000.113
-02.5460	-00.4144	0000.114
-02.5682	-00.4159	0000.115
-02.5908	-00.4177	0000.116
-02.6134	-00.4196	0000.117
