R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0005	-00.0006	0000.000
-00.0002	-00.0009	0000.001
-00.0148	-00.0006	0000.002
-00.0298	-00.0009	0000.003
-00.0454	-00.0012	0000.004
-00.0600	-00.0015	0000.005
-00.0753	-00.0012	0000.006
-00.0902	-00.0015	0000.007
-00.1052	-00.0021	0000.008
-00.1207	-00.0027	0000.009
-00.1351	-00.0033	0000.010
-00.1509	-00.0045	0000.011
-00.1650	-00.0045	0000.012
-00.1799	-00.0058	0000.013
-00.1952	-00.0070	0000.014
-00.2102	-00.0088	0000.015
-00.2254	-00.0106	0000.016
-00.2407	-00.0128	0000.017
-00.2550	-00.0152	0000.018
-00.2706	-00.0189	0000.019
-00.2852	-00.0232	0000.020
-00.3011	-00.0271	0000.021
-00.3154	-00.0323	0000.022
-00.3304	-00.0384	0000.023
-00.3457	-00.0467	0000.024
-00.3606	-00.0555	0000.025
-00.3753	-00.0671	0000.026
-00.3899	-00.0793	0000.027
-00.4058	-00.0930	0000.028
-00.4207	-00.1101	0000.029
-00.4360	-00.1266	0000.030
-00.4503	-00.1458	0000.031
-00.4656	-00.1696	0000.032
-00.4805	-00.1983	0000.033
-00.4955	-00.2292	0000.034
-00.5114	-00.2688	0000.035
-00.5257	-00.3158	0000.036
-00.5407	-00.3610	0000.037
-00.5559	-00.4013	0000.038
-00.5709	-00.4361	0000.039
-00.5855	-00.4647	0000.040
-00.6011	-00.4867	0000.041
-00.6163	-00.5035	0000.042
-00.6307	-00.5212	0000.043
-00.6459	-00.5374	0000.044
-00.6606	-00.5493	0000.045
-00.6762	-00.5600	0000.046
-00.6911	-00.5688	0000.047
-00.7067	-00.5764	0000.048
-00.7210	-00.5828	0000.049
-00.7360	-00.5886	0000.050
-00.7509	-00.5948	0000.051
-00.7659	-00.5996	0000.052
-00.7808	-00.6042	0000.053
-00.7958	-00.6085	0000.054
-00.8110	-00.6118	0000.055
-00.8257	-00.6152	0000.056
-00.8413	-00.6192	0000.057
-00.8565	-00.6228	0000.058
-00.8709	-00.6259	0000.059
-00.8861	-00.6311	0000.060
-00.9014	-00.6366	0000.061
-00.9163	-00.6433	0000.062
-00.9310	-00.6509	0000.063
-00.9459	-00.6631	0000.064
-00.9609	-00.6674	0000.065
-00.9761	-00.6735	0000.066
-00.9917	-00.6781	0000.067
-01.0061	-00.6829	0000.068
-01.0216	-00.6866	0000.069
-01.0363	-00.6906	0000.070
-01.0515	-00.6930	0000.071
-01.0665	-00.6948	0000.072
-01.0817	-00.6970	0000.073
-01.0964	-00.6985	0000.074
-01.1113	-00.6997	0000.075
-01.1266	-00.7016	0000.076
-01.1415	-00.7031	0000.077
-01.1568	-00.7034	0000.078
-01.1721	-00.7049	0000.079
-01.1864	-00.7058	0000.080
-01.2017	-00.7068	0000.081
-01.2169	-00.7071	0000.082
-01.2322	-00.7086	0000.083
-01.2468	-00.7092	0000.084
-01.2621	-00.7092	0000.085
-01.2770	-00.7101	0000.086
-01.2917	-00.7110	0000.087
-01.3066	-00.7119	0000.088
-01.3216	-00.7119	0000.089
-01.3372	-00.7125	0000.090
-01.3521	-00.7129	0000.091
-01.3671	-00.7132	0000.092
-01.3817	-00.7135	0000.093
-01.3970	-00.7144	0000.094
-01.4119	-00.7150	0000.095
-01.4275	-00.7150	0000.096
-01.4418	-00.7153	0000.097
-01.4568	-00.7156	0000.098
-01.4721	-00.7162	0000.099
-01.4870	-00.7168	0000.100
-01.5020	-00.7171	0000.101
-01.5175	-00.7177	0000.102
-01.5325	-00.7177	0000.103
-01.5471	-00.7180	0000.104
-01.5621	-00.7187	0000.105
-01.5773	-00.7190	0000.106
-01.5923	-00.7196	0000.107
-01.6072	-00.7193	0000.108
-01.6225	-00.7199	0000.109
-01.6372	-00.7199	0000.110
-01.6524	-00.7202	0000.111
-01.6674	-00.7205	0000.112
-01.6823	-00.7208	0000.113
-01.6973	-00.7208	0000.114
-01.7128	-00.7211	0000.115
-01.7275	-00.7211	0000.116
-01.7424	-00.7214	0000.117
