R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0005	-00.0006	0000.000
-00.0002	-00.0006	0000.001
-00.0405	-00.0009	0000.002
-00.0801	-00.0012	0000.003
-00.1201	-00.0009	0000.004
-00.1601	-00.0012	0000.005
-00.2004	-00.0018	0000.006
-00.2401	-00.0021	0000.007
-00.2800	-00.0015	0000.008
-00.3203	-00.0021	0000.009
-00.3603	-00.0021	0000.010
-00.4006	-00.0027	0000.011
-00.4406	-00.0027	0000.012
-00.4805	-00.0030	0000.013
-00.5208	-00.0033	0000.014
-00.5605	-00.0039	0000.015
-00.6008	-00.0033	0000.016
-00.6414	-00.0039	0000.017
-00.6810	-00.0039	0000.018
-00.7216	-00.0045	0000.019
-00.7613	-00.0042	0000.020
-00.8010	-00.0052	0000.021
-00.8413	-00.0052	0000.022
-00.8812	-00.0048	0000.023
-00.9212	-00.0058	0000.024
-00.9612	-00.0058	0000.025
-01.0012	-00.0058	0000.026
-01.0415	-00.0061	0000.027
-01.0814	-00.0067	0000.028
-01.1214	-00.0067	0000.029
-01.1617	-00.0070	0000.030
-01.2014	-00.0067	0000.031
-01.2420	-00.0070	0000.032
-01.2819	-00.0076	0000.033
-01.3219	-00.0073	0000.034
-01.3622	-00.0079	0000.035
-01.4025	-00.0079	0000.036
-01.4418	-00.0088	0000.037
-01.4824	-00.0085	0000.038
-01.5221	-00.0088	0000.039
-01.5627	-00.0094	0000.040
-01.6024	-00.0091	0000.041
-01.6426	-00.0094	0000.042
-01.6823	-00.0097	0000.043
-01.7226	-00.0106	0000.044
-01.7632	-00.0103	0000.045
-01.8026	-00.0109	0000.046
-01.8428	-00.0106	0000.047
-01.8825	-00.0109	0000.048
-01.9231	-00.0109	0000.049
-01.9634	-00.0119	0000.050
-02.0034	-00.0116	0000.051
-02.0430	-00.0119	0000.052
-02.0830	-00.0119	0000.053
-02.1233	-00.0119	0000.054
-02.1627	-00.0125	0000.055
-02.2033	-00.0131	0000.056
-02.2435	-00.0128	0000.057
-02.2829	-00.0137	0000.058
-02.3238	-00.0137	0000.059
-02.3638	-00.0140	0000.060
-02.4038	-00.0143	0000.061
-02.4440	-00.0146	0000.062
-02.4834	-00.0146	0000.063
-02.5231	-00.0143	0000.064
-02.5640	-00.0146	0000.065
-02.6040	-00.0152	0000.066
-02.6439	-00.0155	0000.067
-02.6842	-00.0155	0000.068
-02.7239	-00.0152	0000.069
-02.7639	-00.0164	0000.070
-02.8041	-00.0161	0000.071
-02.8435	-00.0164	0000.072
-02.8838	-00.0171	0000.073
-02.9247	-00.0174	0000.074
-02.9638	-00.0174	0000.075
-03.0046	-00.0174	0000.076
-03.0452	-00.0177	0000.077
-03.0846	-00.0180	0000.078
-03.1246	-00.0183	0000.079
-03.1649	-00.0186	0000.080
-03.2045	-00.0186	0000.081
-03.2448	-00.0189	0000.082
-03.2851	-00.0192	0000.083
-03.3245	-00.0192	0000.084
-03.3641	-00.0198	0000.085
-03.4053	-00.0195	0000.086
-03.4456	-00.0207	0000.087
-03.4859	-00.0201	0000.088
-03.5253	-00.0204	0000.089
-03.5653	-00.0204	0000.090
-03.6058	-00.0210	0000.091
-03.6458	-00.0213	0000.092
-03.6861	-00.0216	0000.093
-03.7255	-00.0216	0000.094
-03.7648	-00.0219	0000.095
-03.8054	-00.0222	0000.096
-03.8460	-00.0222	0000.097
-03.8854	-00.0229	0000.098
-03.9260	-00.0229	0000.099
-03.9647	-00.0235	0000.100
-04.0062	-00.0238	0000.101
-03.9660	-00.0235	0000.102
-03.9263	-00.0235	0000.103
-03.8860	-00.0235	0000.104
-03.8463	-00.0232	0000.105
-03.8057	-00.0232	0000.106
-03.7661	-00.0232	0000.107
-03.7255	-00.0232	0000.108
-03.6858	-00.0229	0000.109
-03.6455	-00.0225	0000.110
-03.6061	-00.0225	0000.111
-03.5659	-00.0229	0000.112
-03.5259	-00.0229	0000.113
-03.4853	-00.0222	0000.114
-03.4456	-00.0222	0000.115
-03.4053	-00.0219	0000.116
-03.3657	-00.0225	0000.117
