R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0005	-00.0009	0000.000
-00.0002	-00.0006	0000.001
-00.0197	-00.0009	0000.002
-00.0405	-00.0006	0000.003
-00.0603	-00.0012	0000.004
-00.0805	-00.0009	0000.005
-00.0997	-00.0009	0000.006
-00.1207	-00.0012	0000.007
-00.1403	-00.0009	0000.008
-00.1601	-00.0015	0000.009
-00.1799	-00.0015	0000.010
-00.2007	-00.0018	0000.011
-00.2205	-00.0015	0000.012
-00.2404	-00.0015	0000.013
-00.2602	-00.0015	0000.014
-00.2806	-00.0021	0000.015
-00.3005	-00.0018	0000.016
-00.3200	-00.0024	0000.017
-00.3408	-00.0021	0000.018
-00.3606	-00.0024	0000.019
-00.3807	-00.0021	0000.020
-00.4006	-00.0027	0000.021
-00.4207	-00.0027	0000.022
-00.4406	-00.0030	0000.023
-00.4610	-00.0030	0000.024
-00.4808	-00.0033	0000.025
-00.5010	-00.0033	0000.026
-00.5208	-00.0033	0000.027
-00.5407	-00.0033	0000.028
-00.5608	-00.0036	0000.029
-00.5809	-00.0033	0000.030
-00.6008	-00.0039	0000.031
-00.6212	-00.0039	0000.032
-00.6408	-00.0039	0000.033
-00.6606	-00.0036	0000.034
-00.6804	-00.0039	0000.035
-00.7012	-00.0042	0000.036
-00.7210	-00.0045	0000.037
-00.7409	-00.0042	0000.038
-00.7613	-00.0048	0000.039
-00.7808	-00.0048	0000.040
-00.8010	-00.0052	0000.041
-00.8208	-00.0052	0000.042
-00.8413	-00.0052	0000.043
-00.8614	-00.0048	0000.044
-00.8809	-00.0058	0000.045
-00.9017	-00.0055	0000.046
-00.9212	-00.0061	0000.047
-00.9414	-00.0058	0000.048
-00.9615	-00.0058	0000.049
-00.9816	-00.0064	0000.050
-01.0018	-00.0064	0000.051
-01.0213	-00.0061	0000.052
-01.0415	-00.0064	0000.053
-01.0616	-00.0067	0000.054
-01.0814	-00.0064	0000.055
-01.1019	-00.0064	0000.056
-01.1214	-00.0067	0000.057
-01.1412	-00.0067	0000.058
-01.1617	-00.0073	0000.059
-01.1812	-00.0073	0000.060
-01.2020	-00.0076	0000.061
-01.2215	-00.0079	0000.062
-01.2416	-00.0073	0000.063
-01.2621	-00.0076	0000.064
-01.2816	-00.0082	0000.065
-01.3015	-00.0076	0000.066
-01.3222	-00.0079	0000.067
-01.3417	-00.0085	0000.068
-01.3622	-00.0079	0000.069
-01.3817	-00.0082	0000.070
-01.4022	-00.0091	0000.071
-01.4223	-00.0085	0000.072
-01.4425	-00.0088	0000.073
-01.4623	-00.0088	0000.074
-01.4824	-00.0091	0000.075
-01.5023	-00.0097	0000.076
-01.5218	-00.0094	0000.077
-01.5425	-00.0091	0000.078
-01.5624	-00.0094	0000.079
-01.5822	-00.0094	0000.080
-01.6024	-00.0094	0000.081
-01.6231	-00.0097	0000.082
-01.6420	-00.0097	0000.083
-01.6625	-00.0100	0000.084
-01.6823	-00.0103	0000.085
-01.7028	-00.0103	0000.086
-01.7223	-00.0106	0000.087
-01.7424	-00.0103	0000.088
-01.7629	-00.0109	0000.089
-01.7827	-00.0106	0000.090
-01.8029	-00.0113	0000.091
-01.8227	-00.0113	0000.092
-01.8431	-00.0109	0000.093
-01.8630	-00.0119	0000.094
-01.8828	-00.0119	0000.095
-01.9020	-00.0119	0000.096
-01.9228	-00.0116	0000.097
-01.9423	-00.0116	0000.098
-01.9628	-00.0119	0000.099
-01.9826	-00.0122	0000.100
-02.0034	-00.0122	0000.101
-02.0232	-00.0122	0000.102
-02.0430	-00.0125	0000.103
-02.0626	-00.0125	0000.104
-02.0827	-00.0131	0000.105
-02.1035	-00.0128	0000.106
-02.1233	-00.0128	0000.107
-02.1434	-00.0134	0000.108
-02.1630	-00.0131	0000.109
-02.1834	-00.0128	0000.110
-02.2036	-00.0137	0000.111
-02.2228	-00.0134	0000.112
-02.2432	-00.0137	0000.113
-02.2640	-00.0137	0000.114
-02.2829	-00.0134	0000.115
-02.3030	-00.0137	0000.116
-02.3244	-00.0140	0000.117
