R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0009	0000.000
-00.0002	-00.0009	0000.001
-00.0081	-00.0006	0000.002
-00.0158	-00.0006	0000.003
-00.0237	-00.0009	0000.004
-00.0319	-00.0012	0000.005
-00.0405	-00.0006	0000.006
-00.0484	-00.0009	0000.007
-00.0560	-00.0009	0000.008
-00.0643	-00.0003	0000.009
-00.0719	-00.0009	0000.010
-00.0801	-00.0012	0000.011
-00.0881	-00.0012	0000.012
-00.0963	-00.0006	0000.013
-00.1036	-00.0012	0000.014
-00.1122	-00.0015	0000.015
-00.1201	-00.0009	0000.016
-00.1284	-00.0015	0000.017
-00.1363	-00.0009	0000.018
-00.1442	-00.0009	0000.019
-00.1522	-00.0012	0000.020
-00.1607	-00.0012	0000.021
-00.1680	-00.0015	0000.022
-00.1766	-00.0012	0000.023
-00.1842	-00.0021	0000.024
-00.1928	-00.0015	0000.025
-00.2004	-00.0012	0000.026
-00.2083	-00.0018	0000.027
-00.2163	-00.0015	0000.028
-00.2239	-00.0012	0000.029
-00.2321	-00.0015	0000.030
-00.2407	-00.0015	0000.031
-00.2480	-00.0018	0000.032
-00.2562	-00.0015	0000.033
-00.2645	-00.0012	0000.034
-00.2727	-00.0015	0000.035
-00.2806	-00.0015	0000.036
-00.2886	-00.0015	0000.037
-00.2965	-00.0018	0000.038
-00.3041	-00.0015	0000.039
-00.3130	-00.0021	0000.040
-00.3203	-00.0018	0000.041
-00.3286	-00.0018	0000.042
-00.3365	-00.0018	0000.043
-00.3444	-00.0018	0000.044
-00.3527	-00.0018	0000.045
-00.3606	-00.0018	0000.046
-00.3685	-00.0021	0000.047
-00.3768	-00.0021	0000.048
-00.3847	-00.0021	0000.049
-00.3926	-00.0018	0000.050
-00.4009	-00.0021	0000.051
-00.4085	-00.0021	0000.052
-00.4168	-00.0021	0000.053
-00.4247	-00.0024	0000.054
-00.4323	-00.0024	0000.055
-00.4409	-00.0021	0000.056
-00.4485	-00.0024	0000.057
-00.4570	-00.0024	0000.058
-00.4644	-00.0027	0000.059
-00.4723	-00.0024	0000.060
-00.4802	-00.0024	0000.061
-00.4888	-00.0024	0000.062
-00.4964	-00.0027	0000.063
-00.5050	-00.0027	0000.064
-00.5129	-00.0024	0000.065
-00.5211	-00.0024	0000.066
-00.5291	-00.0024	0000.067
-00.5367	-00.0024	0000.068
-00.5449	-00.0030	0000.069
-00.5526	-00.0027	0000.070
-00.5608	-00.0024	0000.071
-00.5690	-00.0030	0000.072
-00.5770	-00.0033	0000.073
-00.5846	-00.0030	0000.074
-00.5925	-00.0027	0000.075
-00.6011	-00.0030	0000.076
-00.6087	-00.0033	0000.077
-00.6170	-00.0030	0000.078
-00.6249	-00.0033	0000.079
-00.6328	-00.0027	0000.080
-00.6411	-00.0033	0000.081
-00.6490	-00.0030	0000.082
-00.6572	-00.0030	0000.083
-00.6652	-00.0033	0000.084
-00.6731	-00.0030	0000.085
-00.6810	-00.0033	0000.086
-00.6887	-00.0027	0000.087
-00.6966	-00.0033	0000.088
-00.7048	-00.0033	0000.089
-00.7128	-00.0033	0000.090
-00.7207	-00.0036	0000.091
-00.7290	-00.0036	0000.092
-00.7369	-00.0036	0000.093
-00.7451	-00.0033	0000.094
-00.7531	-00.0033	0000.095
-00.7610	-00.0036	0000.096
-00.7689	-00.0036	0000.097
-00.7769	-00.0039	0000.098
-00.7848	-00.0039	0000.099
-00.7933	-00.0036	0000.100
-00.8010	-00.0039	0000.101
-00.8089	-00.0039	0000.102
-00.8171	-00.0039	0000.103
-00.8251	-00.0039	0000.104
-00.8330	-00.0036	0000.105
-00.8413	-00.0042	0000.106
-00.8489	-00.0036	0000.107
-00.8571	-00.0039	0000.108
-00.8657	-00.0039	0000.109
-00.8733	-00.0039	0000.110
-00.8815	-00.0042	0000.111
-00.8895	-00.0045	0000.112
-00.8971	-00.0042	0000.113
-00.9060	-00.0048	0000.114
-00.9133	-00.0042	0000.115
-00.9209	-00.0045	0000.116
-00.9291	-00.0045	0000.117
