R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0003	0000.000
-00.0002	-00.0006	0000.001
-00.0264	-00.0012	0000.002
-00.0536	-00.0006	0000.003
-00.0805	-00.0009	0000.004
-00.1067	-00.0012	0000.005
-00.1332	-00.0015	0000.006
-00.1601	-00.0009	0000.007
-00.1867	-00.0021	0000.008
-00.2135	-00.0018	0000.009
-00.2407	-00.0015	0000.010
-00.2669	-00.0021	0000.011
-00.2941	-00.0018	0000.012
-00.3206	-00.0024	0000.013
-00.3472	-00.0018	0000.014
-00.3743	-00.0021	0000.015
-00.4006	-00.0027	0000.016
-00.4271	-00.0024	0000.017
-00.4540	-00.0027	0000.018
-00.4802	-00.0027	0000.019
-00.5074	-00.0027	0000.020
-00.5346	-00.0030	0000.021
-00.5605	-00.0033	0000.022
-00.5877	-00.0033	0000.023
-00.6142	-00.0036	0000.024
-00.6411	-00.0039	0000.025
-00.6676	-00.0039	0000.026
-00.6942	-00.0039	0000.027
-00.7210	-00.0042	0000.028
-00.7482	-00.0045	0000.029
-00.7744	-00.0042	0000.030
-00.8010	-00.0042	0000.031
-00.8278	-00.0052	0000.032
-00.8544	-00.0048	0000.033
-00.8809	-00.0052	0000.034
-00.9078	-00.0052	0000.035
-00.9346	-00.0055	0000.036
-00.9615	-00.0055	0000.037
-00.9884	-00.0058	0000.038
-01.0149	-00.0058	0000.039
-01.0415	-00.0061	0000.040
-01.0680	-00.0064	0000.041
-01.0949	-00.0061	0000.042
-01.1214	-00.0067	0000.043
-01.1483	-00.0067	0000.044
-01.1754	-00.0070	0000.045
-01.2017	-00.0070	0000.046
-01.2288	-00.0073	0000.047
-01.2551	-00.0076	0000.048
-01.2819	-00.0073	0000.049
-01.3088	-00.0079	0000.050
-01.3353	-00.0073	0000.051
-01.3625	-00.0082	0000.052
-01.3887	-00.0079	0000.053
-01.4156	-00.0085	0000.054
-01.4418	-00.0085	0000.055
-01.4690	-00.0085	0000.056
-01.4959	-00.0088	0000.057
-01.5224	-00.0085	0000.058
-01.5487	-00.0094	0000.059
-01.5761	-00.0094	0000.060
-01.6024	-00.0091	0000.061
-01.6292	-00.0097	0000.062
-01.6561	-00.0097	0000.063
-01.6820	-00.0094	0000.064
-01.7095	-00.0103	0000.065
-01.7357	-00.0103	0000.066
-01.7629	-00.0103	0000.067
-01.7894	-00.0113	0000.068
-01.8160	-00.0106	0000.069
-01.8428	-00.0106	0000.070
-01.8694	-00.0109	0000.071
-01.8959	-00.0113	0000.072
-01.9231	-00.0113	0000.073
-01.9500	-00.0113	0000.074
-01.9762	-00.0116	0000.075
-02.0028	-00.0122	0000.076
-02.0299	-00.0119	0000.077
-02.0565	-00.0119	0000.078
-02.0830	-00.0122	0000.079
-02.1096	-00.0125	0000.080
-02.1367	-00.0122	0000.081
-02.1633	-00.0128	0000.082
-02.1898	-00.0128	0000.083
-02.2164	-00.0128	0000.084
-02.2435	-00.0134	0000.085
-02.2698	-00.0134	0000.086
-02.2966	-00.0137	0000.087
-02.3232	-00.0137	0000.088
-02.3497	-00.0137	0000.089
-02.3772	-00.0137	0000.090
-02.4038	-00.0143	0000.091
-02.4300	-00.0146	0000.092
-02.4569	-00.0146	0000.093
-02.4837	-00.0149	0000.094
-02.5103	-00.0152	0000.095
-02.5377	-00.0149	0000.096
-02.5643	-00.0149	0000.097
-02.5908	-00.0152	0000.098
-02.6171	-00.0155	0000.099
-02.6439	-00.0158	0000.100
-02.6705	-00.0161	0000.101
-02.6976	-00.0158	0000.102
-02.7242	-00.0161	0000.103
-02.7510	-00.0161	0000.104
-02.7776	-00.0167	0000.105
-02.8038	-00.0161	0000.106
-02.8304	-00.0164	0000.107
-02.8572	-00.0164	0000.108
-02.8844	-00.0174	0000.109
-02.9119	-00.0171	0000.110
-02.9378	-00.0171	0000.111
-02.9647	-00.0177	0000.112
-02.9909	-00.0177	0000.113
-03.0178	-00.0183	0000.114
-03.0446	-00.0180	0000.115
-03.0709	-00.0180	0000.116
-03.0977	-00.0183	0000.117
