R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0012	0000.000
+00.0001	-00.0012	0000.001
-00.0039	-00.0009	0000.002
-00.0093	-00.0009	0000.003
-00.0133	-00.0012	0000.004
-00.0176	-00.0009	0000.005
-00.0225	-00.0018	0000.006
-00.0267	-00.0015	0000.007
-00.0319	-00.0015	0000.008
-00.0359	-00.0021	0000.009
-00.0405	-00.0018	0000.010
-00.0447	-00.0024	0000.011
-00.0496	-00.0027	0000.012
-00.0539	-00.0027	0000.013
-00.0588	-00.0033	0000.014
-00.0631	-00.0030	0000.015
-00.0676	-00.0036	0000.016
-00.0722	-00.0033	0000.017
-00.0765	-00.0036	0000.018
-00.0814	-00.0045	0000.019
-00.0856	-00.0048	0000.020
-00.0899	-00.0048	0000.021
-00.0945	-00.0058	0000.022
-00.0991	-00.0061	0000.023
-00.1040	-00.0067	0000.024
-00.1082	-00.0070	0000.025
-00.1122	-00.0076	0000.026
-00.1171	-00.0082	0000.027
-00.1220	-00.0091	0000.028
-00.1259	-00.0097	0000.029
-00.1308	-00.0106	0000.030
-00.1351	-00.0113	0000.031
-00.1400	-00.0119	0000.032
-00.1439	-00.0125	0000.033
-00.1485	-00.0137	0000.034
-00.1534	-00.0140	0000.035
-00.1580	-00.0155	0000.036
-00.1616	-00.0155	0000.037
-00.1665	-00.0174	0000.038
-00.1714	-00.0183	0000.039
-00.1757	-00.0192	0000.040
-00.1799	-00.0198	0000.041
-00.1842	-00.0207	0000.042
-00.1891	-00.0219	0000.043
-00.1940	-00.0232	0000.044
-00.1979	-00.0247	0000.045
-00.2028	-00.0253	0000.046
-00.2074	-00.0268	0000.047
-00.2117	-00.0277	0000.048
-00.2160	-00.0293	0000.049
-00.2205	-00.0308	0000.050
-00.2254	-00.0314	0000.051
-00.2297	-00.0326	0000.052
-00.2340	-00.0344	0000.053
-00.2388	-00.0357	0000.054
-00.2434	-00.0375	0000.055
-00.2477	-00.0381	0000.056
-00.2523	-00.0396	0000.057
-00.2568	-00.0412	0000.058
-00.2614	-00.0430	0000.059
-00.2663	-00.0442	0000.060
-00.2703	-00.0460	0000.061
-00.2742	-00.0476	0000.062
-00.2794	-00.0491	0000.063
-00.2834	-00.0506	0000.064
-00.2886	-00.0521	0000.065
-00.2929	-00.0537	0000.066
-00.2971	-00.0555	0000.067
-00.3017	-00.0570	0000.068
-00.3066	-00.0592	0000.069
-00.3109	-00.0607	0000.070
-00.3154	-00.0628	0000.071
-00.3197	-00.0647	0000.072
-00.3243	-00.0659	0000.073
-00.3292	-00.0683	0000.074
-00.3334	-00.0702	0000.075
-00.3380	-00.0720	0000.076
-00.3426	-00.0735	0000.077
-00.3466	-00.0760	0000.078
-00.3511	-00.0778	0000.079
-00.3566	-00.0793	0000.080
-00.3609	-00.0814	0000.081
-00.3646	-00.0833	0000.082
-00.3695	-00.0851	0000.083
-00.3740	-00.0879	0000.084
-00.3786	-00.0897	0000.085
-00.3829	-00.0921	0000.086
-00.3878	-00.0940	0000.087
-00.3920	-00.0961	0000.088
-00.3966	-00.0982	0000.089
-00.4006	-00.1004	0000.090
-00.4058	-00.1025	0000.091
-00.4097	-00.1049	0000.092
-00.4143	-00.1074	0000.093
-00.4189	-00.1095	0000.094
-00.4238	-00.1120	0000.095
-00.4280	-00.1144	0000.096
-00.4329	-00.1162	0000.097
-00.4369	-00.1187	0000.098
-00.4421	-00.1214	0000.099
-00.4457	-00.1236	0000.100
-00.4506	-00.1263	0000.101
-00.4549	-00.1291	0000.102
-00.4601	-00.1312	0000.103
-00.4638	-00.1333	0000.104
-00.4683	-00.1364	0000.105
-00.4732	-00.1388	0000.106
-00.4775	-00.1419	0000.107
-00.4821	-00.1443	0000.108
-00.4866	-00.1464	0000.109
-00.4912	-00.1492	0000.110
-00.4955	-00.1522	0000.111
-00.4995	-00.1547	0000.112
-00.5046	-00.1577	0000.113
-00.5089	-00.1602	0000.114
-00.5138	-00.1629	0000.115
-00.5181	-00.1657	0000.116
-00.5223	-00.1684	0000.117
