R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0005	-00.0009	0000.000
+00.0001	-00.0009	0000.001
+00.0007	-00.0009	0000.002
+00.0019	-00.0009	0000.003
+00.0035	-00.0009	0000.004
+00.0041	-00.0009	0000.005
+00.0056	-00.0006	0000.006
+00.0068	-00.0006	0000.007
+00.0080	-00.0003	0000.008
+00.0093	-00.0009	0000.009
+00.0105	-00.0009	0000.010
+00.0111	-00.0009	0000.011
+00.0126	-00.0009	0000.012
+00.0142	-00.0009	0000.013
+00.0154	-00.0009	0000.014
+00.0163	-00.0012	0000.015
+00.0175	-00.0006	0000.016
+00.0193	-00.0003	0000.017
+00.0200	-00.0006	0000.018
+00.0206	-00.0009	0000.019
+00.0218	-00.0006	0000.020
+00.0233	-00.0009	0000.021
+00.0251	-00.0003	0000.022
+00.0261	-00.0006	0000.023
+00.0273	-00.0009	0000.024
+00.0285	-00.0006	0000.025
+00.0297	-00.0009	0000.026
+00.0309	-00.0012	0000.027
+00.0319	-00.0006	0000.028
+00.0337	-00.0006	0000.029
+00.0349	-00.0003	0000.030
+00.0355	-00.0003	0000.031
+00.0361	-00.0003	0000.032
+00.0380	-00.0003	0000.033
+00.0395	-00.0006	0000.034
+00.0401	-00.0009	0000.035
+00.0416	-00.0006	0000.036
+00.0428	-00.0003	0000.037
+00.0438	-00.0009	0000.038
+00.0453	-00.0003	0000.039
+00.0465	-00.0003	0000.040
+00.0474	-00.0006	0000.041
+00.0486	-00.0006	0000.042
+00.0499	-00.0006	0000.043
+00.0514	-00.0003	0000.044
+00.0520	-00.0003	0000.045
+00.0535	-00.0006	0000.046
+00.0547	-00.0006	0000.047
+00.0560	-00.0006	0000.048
+00.0575	-00.0006	0000.049
+00.0587	-00.0003	0000.050
+00.0596	-00.0003	0000.051
+00.0608	-00.0003	0000.052
+00.0621	-00.0003	0000.053
+00.0630	-00.0003	0000.054
+00.0648	-00.0003	0000.055
+00.0654	-00.0003	0000.056
+00.0673	-00.0009	0000.057
+00.0685	-00.0003	0000.058
+00.0700	-00.0006	0000.059
+00.0700	+00.0000	0000.060
+00.0718	-00.0003	0000.061
+00.0731	-00.0003	0000.062
+00.0737	-00.0006	0000.063
+00.0752	-00.0003	0000.064
+00.0767	-00.0003	0000.065
+00.0776	-00.0003	0000.066
+00.0788	-00.0003	0000.067
+00.0801	+00.0000	0000.068
+00.0813	-00.0003	0000.069
+00.0828	-00.0003	0000.070
+00.0837	-00.0003	0000.071
+00.0846	+00.0000	0000.072
+00.0862	+00.0000	0000.073
+00.0874	-00.0006	0000.074
+00.0883	-00.0006	0000.075
+00.0895	-00.0003	0000.076
+00.0911	+00.0000	0000.077
+00.0923	+00.0000	0000.078
+00.0932	-00.0003	0000.079
+00.0944	+00.0000	0000.080
+00.0956	+00.0000	0000.081
+00.0972	+00.0000	0000.082
+00.0981	-00.0003	0000.083
+00.0993	+00.0000	0000.084
+00.1005	-00.0006	0000.085
+00.1020	-00.0003	0000.086
+00.1033	-00.0003	0000.087
+00.1045	-00.0003	0000.088
+00.1054	+00.0000	0000.089
+00.1063	+00.0003	0000.090
+00.1072	+00.0003	0000.091
+00.1088	+00.0000	0000.092
+00.1100	-00.0003	0000.093
+00.1112	+00.0000	0000.094
+00.1124	-00.0003	0000.095
+00.1136	+00.0003	0000.096
+00.1152	+00.0003	0000.097
+00.1164	+00.0000	0000.098
+00.1170	-00.0003	0000.099
+00.1188	+00.0003	0000.100
+00.1200	+00.0000	0000.101
+00.1204	+00.0003	0000.102
+00.1222	+00.0003	0000.103
+00.1228	+00.0003	0000.104
+00.1246	+00.0003	0000.105
+00.1258	+00.0003	0000.106
+00.1274	+00.0003	0000.107
+00.1283	+00.0003	0000.108
+00.1298	+00.0003	0000.109
+00.1304	+00.0000	0000.110
+00.1319	+00.0003	0000.111
+00.1329	+00.0003	0000.112
+00.1344	+00.0003	0000.113
+00.1353	+00.0006	0000.114
+00.1365	+00.0000	0000.115
+00.1377	+00.0000	0000.116
+00.1393	+00.0006	0000.117
