R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0009	0000.000
-00.0005	-00.0009	0000.001
+00.0267	-00.0006	0000.002
+00.0526	-00.0006	0000.003
+00.0798	-00.0003	0000.004
+00.1066	-00.0003	0000.005
+00.1332	-00.0003	0000.006
+00.1597	+00.0003	0000.007
+00.1866	+00.0000	0000.008
+00.2137	+00.0000	0000.009
+00.2397	+00.0000	0000.010
+00.2665	-00.0003	0000.011
+00.2934	+00.0003	0000.012
+00.3199	+00.0006	0000.013
+00.3465	+00.0006	0000.014
+00.3733	+00.0010	0000.015
+00.3999	+00.0013	0000.016
+00.4274	+00.0013	0000.017
+00.4539	+00.0013	0000.018
+00.4802	+00.0019	0000.019
+00.5067	+00.0019	0000.020
+00.5333	+00.0019	0000.021
+00.5604	+00.0025	0000.022
+00.5873	+00.0031	0000.023
+00.6138	+00.0034	0000.024
+00.6407	+00.0034	0000.025
+00.6675	+00.0040	0000.026
+00.6938	+00.0043	0000.027
+00.7206	+00.0046	0000.028
+00.7469	+00.0049	0000.029
+00.7743	+00.0058	0000.030
+00.8006	+00.0071	0000.031
+00.8271	+00.0086	0000.032
+00.8543	+00.0104	0000.033
+00.8809	+00.0321	0000.034
+00.9071	+00.3034	0000.035
+00.9349	+00.6086	0000.036
+00.9611	+00.6293	0000.037
+00.9880	+00.6409	0000.038
+01.0148	+00.6491	0000.039
+01.0414	+00.6760	0000.040
+01.0679	+00.6882	0000.041
+01.0945	+00.6934	0000.042
+01.1213	+00.6974	0000.043
+01.1479	+00.7016	0000.044
+01.1750	+00.7050	0000.045
+01.2013	+00.7071	0000.046
+01.2275	+00.7099	0000.047
+01.2547	+00.7120	0000.048
+01.2815	+00.7145	0000.049
+01.3081	+00.7166	0000.050
+01.3350	+00.7181	0000.051
+01.3615	+00.7199	0000.052
+01.3884	+00.7215	0000.053
+01.4149	+00.7221	0000.054
+01.4418	+00.7242	0000.055
+01.4683	+00.7273	0000.056
+01.4952	+00.7309	0000.057
+01.5217	+00.7328	0000.058
+01.5489	+00.7352	0000.059
+01.5754	+00.7376	0000.060
+01.6020	+00.7389	0000.061
+01.6285	+00.7404	0000.062
+01.6554	+00.7416	0000.063
+01.6825	+00.7425	0000.064
+01.7088	+00.7437	0000.065
+01.7350	+00.7447	0000.066
+01.7625	+00.7456	0000.067
+01.7894	+00.7468	0000.068
+01.8153	+00.7480	0000.069
+01.8425	+00.7486	0000.070
+01.8687	+00.7492	0000.071
+01.8953	+00.7499	0000.072
+01.9221	+00.7511	0000.073
+01.9493	+00.7517	0000.074
+01.9758	+00.7523	0000.075
+02.0027	+00.7535	0000.076
+02.0292	+00.7541	0000.077
+02.0558	+00.7550	0000.078
+02.0829	+00.7553	0000.079
+02.1089	+00.7566	0000.080
+02.1357	+00.7575	0000.081
+02.1626	+00.7584	0000.082
+02.1894	+00.7587	0000.083
+02.2154	+00.7593	0000.084
+02.2422	+00.7596	0000.085
+02.2694	+00.7602	0000.086
+02.2956	+00.7615	0000.087
+02.3228	+00.7624	0000.088
+02.3494	+00.7630	0000.089
+02.3759	+00.7633	0000.090
+02.4031	+00.7639	0000.091
+02.4299	+00.7645	0000.092
+02.4565	+00.7654	0000.093
+02.4830	+00.7660	0000.094
+02.5102	+00.7660	0000.095
+02.5364	+00.7669	0000.096
+02.5636	+00.7676	0000.097
+02.5901	+00.7682	0000.098
+02.6170	+00.7685	0000.099
+02.6432	+00.7685	0000.100
+02.6704	+00.7694	0000.101
+02.6976	+00.7700	0000.102
+02.7235	+00.7700	0000.103
+02.7507	+00.7706	0000.104
+02.7766	+00.7715	0000.105
+02.8032	+00.7712	0000.106
+02.8306	+00.7721	0000.107
+02.8575	+00.7718	0000.108
+02.8837	+00.7743	0000.109
+02.9112	+00.7737	0000.110
+02.9374	+00.7734	0000.111
+02.9646	+00.7740	0000.112
+02.9905	+00.7743	0000.113
+03.0168	+00.7746	0000.114
+03.0439	+00.7749	0000.115
+03.0708	+00.7755	0000.116
+03.0980	+00.7755	0000.117
