R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0009	0000.000
-00.0002	-00.0009	0000.001
+00.0148	-00.0009	0000.002
+00.0297	-00.0009	0000.003
+00.0450	-00.0009	0000.004
+00.0596	-00.0003	0000.005
+00.0746	-00.0009	0000.006
+00.0895	-00.0003	0000.007
+00.1048	-00.0003	0000.008
+00.1200	+00.0000	0000.009
+00.1350	-00.0003	0000.010
+00.1500	+00.0000	0000.011
+00.1646	-00.0006	0000.012
+00.1793	-00.0003	0000.013
+00.1948	+00.0000	0000.014
+00.2101	+00.0000	0000.015
+00.2247	-00.0003	0000.016
+00.2400	+00.0003	0000.017
+00.2549	+00.0000	0000.018
+00.2699	+00.0000	0000.019
+00.2848	+00.0003	0000.020
+00.3001	+00.0006	0000.021
+00.3151	+00.0003	0000.022
+00.3300	+00.0006	0000.023
+00.3453	+00.0003	0000.024
+00.3602	+00.0003	0000.025
+00.3749	+00.0006	0000.026
+00.3901	+00.0010	0000.027
+00.4054	+00.0016	0000.028
+00.4203	+00.0010	0000.029
+00.4353	+00.0010	0000.030
+00.4506	+00.0010	0000.031
+00.4655	+00.0010	0000.032
+00.4799	+00.0013	0000.033
+00.4951	+00.0016	0000.034
+00.5101	+00.0016	0000.035
+00.5253	+00.0022	0000.036
+00.5403	+00.0013	0000.037
+00.5552	+00.0016	0000.038
+00.5699	+00.0019	0000.039
+00.5848	+00.0016	0000.040
+00.6007	+00.0022	0000.041
+00.6157	+00.0022	0000.042
+00.6303	+00.0019	0000.043
+00.6456	+00.0025	0000.044
+00.6602	+00.0022	0000.045
+00.6755	+00.0028	0000.046
+00.6901	+00.0095	0000.047
+00.7051	+00.0138	0000.048
+00.7206	+00.0156	0000.049
+00.7356	+00.0214	0000.050
+00.7512	+00.0254	0000.051
+00.7658	+00.0455	0000.052
+00.7804	+00.0858	0000.053
+00.7951	+00.2564	0000.054
+00.8107	+00.4325	0000.055
+00.8259	+00.5072	0000.056
+00.8406	+00.5420	0000.057
+00.8561	+00.5594	0000.058
+00.8705	+00.5722	0000.059
+00.8860	+00.5832	0000.060
+00.9013	+00.5933	0000.061
+00.9159	+00.6015	0000.062
+00.9303	+00.6104	0000.063
+00.9465	+00.6171	0000.064
+00.9608	+00.6238	0000.065
+00.9758	+00.6296	0000.066
+00.9907	+00.6354	0000.067
+01.0063	+00.6409	0000.068
+01.0209	+00.6482	0000.069
+01.0359	+00.6531	0000.070
+01.0508	+00.6574	0000.071
+01.0661	+00.6644	0000.072
+01.0810	+00.6702	0000.073
+01.0960	+00.6775	0000.074
+01.1113	+00.6903	0000.075
+01.1262	+00.7004	0000.076
+01.1412	+00.7053	0000.077
+01.1564	+00.7087	0000.078
+01.1708	+00.7114	0000.079
+01.1863	+00.7151	0000.080
+01.2013	+00.7169	0000.081
+01.2162	+00.7196	0000.082
+01.2315	+00.7215	0000.083
+01.2465	+00.7236	0000.084
+01.2614	+00.7257	0000.085
+01.2761	+00.7276	0000.086
+01.2913	+00.7297	0000.087
+01.3063	+00.7315	0000.088
+01.3218	+00.7328	0000.089
+01.3371	+00.7337	0000.090
+01.3514	+00.7349	0000.091
+01.3661	+00.7364	0000.092
+01.3813	+00.7373	0000.093
+01.3966	+00.7389	0000.094
+01.4109	+00.7404	0000.095
+01.4265	+00.7413	0000.096
+01.4418	+00.7431	0000.097
+01.4567	+00.7437	0000.098
+01.4714	+00.7450	0000.099
+01.4866	+00.7459	0000.100
+01.5019	+00.7468	0000.101
+01.5168	+00.7474	0000.102
+01.5318	+00.7483	0000.103
+01.5467	+00.7489	0000.104
+01.5623	+00.7502	0000.105
+01.5770	+00.7502	0000.106
+01.5919	+00.7508	0000.107
+01.6069	+00.7517	0000.108
+01.6221	+00.7520	0000.109
+01.6374	+00.7529	0000.110
+01.6520	+00.7535	0000.111
+01.6670	+00.7541	0000.112
+01.6819	+00.7544	0000.113
+01.6969	+00.7550	0000.114
+01.7125	+00.7557	0000.115
+01.7268	+00.7569	0000.116
+01.7418	+00.7575	0000.117
