R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0009	0000.000
-00.0005	-00.0009	0000.001
+00.0026	-00.0003	0000.002
+00.0056	-00.0012	0000.003
+00.0087	-00.0006	0000.004
+00.0120	+00.0000	0000.005
+00.0148	-00.0006	0000.006
+00.0178	-00.0003	0000.007
+00.0206	+00.0000	0000.008
+00.0236	+00.0000	0000.009
+00.0270	+00.0006	0000.010
+00.0294	+00.0003	0000.011
+00.0334	+00.0006	0000.012
+00.0352	+00.0010	0000.013
+00.0386	+00.0016	0000.014
+00.0416	+00.0019	0000.015
+00.0447	+00.0022	0000.016
+00.0477	+00.0028	0000.017
+00.0511	+00.0031	0000.018
+00.0538	+00.0034	0000.019
+00.0569	+00.0034	0000.020
+00.0599	+00.0043	0000.021
+00.0633	+00.0049	0000.022
+00.0663	+00.0052	0000.023
+00.0691	+00.0061	0000.024
+00.0718	+00.0068	0000.025
+00.0749	+00.0071	0000.026
+00.0779	+00.0077	0000.027
+00.0807	+00.0083	0000.028
+00.0837	+00.0089	0000.029
+00.0871	+00.0098	0000.030
+00.0895	+00.0104	0000.031
+00.0929	+00.0113	0000.032
+00.0956	+00.0122	0000.033
+00.0990	+00.0125	0000.034
+00.1023	+00.0135	0000.035
+00.1051	+00.0144	0000.036
+00.1078	+00.0153	0000.037
+00.1109	+00.0159	0000.038
+00.1133	+00.0168	0000.039
+00.1170	+00.0177	0000.040
+00.1200	+00.0193	0000.041
+00.1228	+00.0199	0000.042
+00.1262	+00.0208	0000.043
+00.1289	+00.0217	0000.044
+00.1319	+00.0229	0000.045
+00.1353	+00.0235	0000.046
+00.1381	+00.0248	0000.047
+00.1411	+00.0260	0000.048
+00.1439	+00.0269	0000.049
+00.1469	+00.0281	0000.050
+00.1500	+00.0287	0000.051
+00.1533	+00.0299	0000.052
+00.1561	+00.0315	0000.053
+00.1585	+00.0327	0000.054
+00.1616	+00.0333	0000.055
+00.1649	+00.0345	0000.056
+00.1680	+00.0357	0000.057
+00.1707	+00.0373	0000.058
+00.1744	+00.0382	0000.059
+00.1768	+00.0400	0000.060
+00.1799	+00.0409	0000.061
+00.1829	+00.0415	0000.062
+00.1857	+00.0431	0000.063
+00.1890	+00.0446	0000.064
+00.1921	+00.0455	0000.065
+00.1948	+00.0467	0000.066
+00.1976	+00.0486	0000.067
+00.2009	+00.0501	0000.068
+00.2043	+00.0513	0000.069
+00.2067	+00.0522	0000.070
+00.2095	+00.0541	0000.071
+00.2125	+00.0556	0000.072
+00.2159	+00.0565	0000.073
+00.2189	+00.0583	0000.074
+00.2220	+00.0595	0000.075
+00.2250	+00.0611	0000.076
+00.2284	+00.0623	0000.077
+00.2308	+00.0638	0000.078
+00.2339	+00.0653	0000.079
+00.2369	+00.0669	0000.080
+00.2400	+00.0684	0000.081
+00.2433	+00.0699	0000.082
+00.2464	+00.0718	0000.083
+00.2488	+00.0730	0000.084
+00.2522	+00.0748	0000.085
+00.2546	+00.0763	0000.086
+00.2580	+00.0772	0000.087
+00.2610	+00.0797	0000.088
+00.2641	+00.0812	0000.089
+00.2668	+00.0827	0000.090
+00.2699	+00.0843	0000.091
+00.2732	+00.0858	0000.092
+00.2760	+00.0876	0000.093
+00.2793	+00.0891	0000.094
+00.2821	+00.0913	0000.095
+00.2851	+00.0928	0000.096
+00.2879	+00.0943	0000.097
+00.2909	+00.0962	0000.098
+00.2943	+00.0983	0000.099
+00.2970	+00.0998	0000.100
+00.3001	+00.1017	0000.101
+00.3025	+00.1035	0000.102
+00.3059	+00.1053	0000.103
+00.3093	+00.1068	0000.104
+00.3120	+00.1090	0000.105
+00.3154	+00.1108	0000.106
+00.3181	+00.1126	0000.107
+00.3212	+00.1145	0000.108
+00.3242	+00.1163	0000.109
+00.3273	+00.1181	0000.110
+00.3303	+00.1206	0000.111
+00.3331	+00.1221	0000.112
+00.3364	+00.1242	0000.113
+00.3395	+00.1261	0000.114
+00.3422	+00.1282	0000.115
+00.3450	+00.1300	0000.116
+00.3483	+00.1316	0000.117
