R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0005	-00.0006	0000.000
+00.0001	-00.0009	0000.001
+00.0102	-00.0009	0000.002
+00.0209	-00.0006	0000.003
+00.0315	-00.0006	0000.004
+00.0422	-00.0009	0000.005
+00.0529	-00.0003	0000.006
+00.0633	-00.0003	0000.007
+00.0740	-00.0003	0000.008
+00.0853	-00.0003	0000.009
+00.0959	+00.0000	0000.010
+00.1063	-00.0003	0000.011
+00.1170	+00.0000	0000.012
+00.1280	-00.0003	0000.013
+00.1384	+00.0000	0000.014
+00.1490	+00.0003	0000.015
+00.1597	+00.0000	0000.016
+00.1704	+00.0003	0000.017
+00.1811	+00.0006	0000.018
+00.1915	+00.0003	0000.019
+00.2024	+00.0006	0000.020
+00.2128	+00.0006	0000.021
+00.2238	+00.0006	0000.022
+00.2342	+00.0010	0000.023
+00.2452	+00.0013	0000.024
+00.2552	+00.0019	0000.025
+00.2665	+00.0016	0000.026
+00.2766	+00.0019	0000.027
+00.2879	+00.0016	0000.028
+00.2986	+00.0019	0000.029
+00.3093	+00.0022	0000.030
+00.3199	+00.0016	0000.031
+00.3312	+00.0028	0000.032
+00.3410	+00.0025	0000.033
+00.3523	+00.0028	0000.034
+00.3630	+00.0025	0000.035
+00.3736	+00.0034	0000.036
+00.3837	+00.0034	0000.037
+00.3953	+00.0031	0000.038
+00.4057	+00.0034	0000.039
+00.4167	+00.0037	0000.040
+00.4267	+00.0040	0000.041
+00.4374	+00.0040	0000.042
+00.4481	+00.0040	0000.043
+00.4585	+00.0043	0000.044
+00.4698	+00.0040	0000.045
+00.4802	+00.0046	0000.046
+00.4908	+00.0049	0000.047
+00.5015	+00.0046	0000.048
+00.5122	+00.0049	0000.049
+00.5232	+00.0052	0000.050
+00.5336	+00.0052	0000.051
+00.5445	+00.0052	0000.052
+00.5549	+00.0058	0000.053
+00.5656	+00.0058	0000.054
+00.5766	+00.0061	0000.055
+00.5870	+00.0058	0000.056
+00.5980	+00.0061	0000.057
+00.6083	+00.0064	0000.058
+00.6190	+00.0064	0000.059
+00.6300	+00.0068	0000.060
+00.6410	+00.0068	0000.061
+00.6511	+00.0071	0000.062
+00.6620	+00.0071	0000.063
+00.6727	+00.0083	0000.064
+00.6828	+00.0080	0000.065
+00.6938	+00.0077	0000.066
+00.7048	+00.0080	0000.067
+00.7154	+00.0077	0000.068
+00.7255	+00.0080	0000.069
+00.7371	+00.0086	0000.070
+00.7472	+00.0086	0000.071
+00.7582	+00.0089	0000.072
+00.7685	+00.0089	0000.073
+00.7795	+00.0092	0000.074
+00.7899	+00.0089	0000.075
+00.8009	+00.0089	0000.076
+00.8113	+00.0095	0000.077
+00.8220	+00.0095	0000.078
+00.8323	+00.0095	0000.079
+00.8436	+00.0101	0000.080
+00.8546	+00.0098	0000.081
+00.8650	+00.0101	0000.082
+00.8751	+00.0101	0000.083
+00.8866	+00.0101	0000.084
+00.8970	+00.0104	0000.085
+00.9074	+00.0104	0000.086
+00.9184	+00.0107	0000.087
+00.9288	+00.0107	0000.088
+00.9394	+00.0110	0000.089
+00.9498	+00.0113	0000.090
+00.9608	+00.0113	0000.091
+00.9712	+00.0113	0000.092
+00.9822	+00.0116	0000.093
+00.9932	+00.0113	0000.094
+01.0041	+00.0116	0000.095
+01.0142	+00.0113	0000.096
+01.0255	+00.0122	0000.097
+01.0356	+00.0119	0000.098
+01.0460	+00.0122	0000.099
+01.0572	+00.0122	0000.100
+01.0682	+00.0122	0000.101
+01.0783	+00.0125	0000.102
+01.0896	+00.0125	0000.103
+01.1000	+00.0129	0000.104
+01.1110	+00.0132	0000.105
+01.1210	+00.0132	0000.106
+01.1314	+00.0132	0000.107
+01.1424	+00.0135	0000.108
+01.1534	+00.0135	0000.109
+01.1641	+00.0135	0000.110
+01.1747	+00.0135	0000.111
+01.1851	+00.0138	0000.112
+01.1958	+00.0138	0000.113
+01.2071	+00.0141	0000.114
+01.2175	+00.0138	0000.115
+01.2278	+00.0138	0000.116
+01.2385	+00.0141	0000.117
