R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0012	0000.000
-00.0002	-00.0006	0000.001
-00.0014	-00.0009	0000.002
-00.0039	-00.0009	0000.003
-00.0054	-00.0009	0000.004
-00.0069	-00.0015	0000.005
-00.0087	-00.0015	0000.006
-00.0106	-00.0012	0000.007
-00.0130	-00.0015	0000.008
-00.0139	-00.0012	0000.009
-00.0164	-00.0015	0000.010
-00.0176	-00.0015	0000.011
-00.0197	-00.0015	0000.012
-00.0216	-00.0015	0000.013
-00.0237	-00.0021	0000.014
-00.0246	-00.0018	0000.015
-00.0267	-00.0024	0000.016
-00.0286	-00.0024	0000.017
-00.0304	-00.0024	0000.018
-00.0322	-00.0030	0000.019
-00.0344	-00.0030	0000.020
-00.0353	-00.0030	0000.021
-00.0380	-00.0036	0000.022
-00.0393	-00.0036	0000.023
-00.0417	-00.0039	0000.024
-00.0429	-00.0042	0000.025
-00.0454	-00.0039	0000.026
-00.0469	-00.0042	0000.027
-00.0490	-00.0052	0000.028
-00.0502	-00.0052	0000.029
-00.0521	-00.0052	0000.030
-00.0539	-00.0058	0000.031
-00.0560	-00.0058	0000.032
-00.0573	-00.0061	0000.033
-00.0594	-00.0064	0000.034
-00.0612	-00.0067	0000.035
-00.0628	-00.0073	0000.036
-00.0649	-00.0076	0000.037
-00.0667	-00.0082	0000.038
-00.0689	-00.0082	0000.039
-00.0704	-00.0082	0000.040
-00.0719	-00.0088	0000.041
-00.0737	-00.0088	0000.042
-00.0756	-00.0100	0000.043
-00.0774	-00.0106	0000.044
-00.0795	-00.0106	0000.045
-00.0808	-00.0113	0000.046
-00.0832	-00.0116	0000.047
-00.0850	-00.0122	0000.048
-00.0866	-00.0122	0000.049
-00.0884	-00.0128	0000.050
-00.0902	-00.0128	0000.051
-00.0917	-00.0143	0000.052
-00.0939	-00.0143	0000.053
-00.0951	-00.0149	0000.054
-00.0972	-00.0155	0000.055
-00.0991	-00.0158	0000.056
-00.1009	-00.0164	0000.057
-00.1027	-00.0167	0000.058
-00.1049	-00.0174	0000.059
-00.1061	-00.0180	0000.060
-00.1076	-00.0189	0000.061
-00.1097	-00.0189	0000.062
-00.1116	-00.0198	0000.063
-00.1137	-00.0201	0000.064
-00.1155	-00.0210	0000.065
-00.1168	-00.0213	0000.066
-00.1189	-00.0219	0000.067
-00.1213	-00.0229	0000.068
-00.1229	-00.0229	0000.069
-00.1244	-00.0238	0000.070
-00.1259	-00.0244	0000.071
-00.1278	-00.0250	0000.072
-00.1299	-00.0253	0000.073
-00.1311	-00.0265	0000.074
-00.1329	-00.0268	0000.075
-00.1354	-00.0277	0000.076
-00.1369	-00.0280	0000.077
-00.1387	-00.0293	0000.078
-00.1409	-00.0296	0000.079
-00.1421	-00.0299	0000.080
-00.1442	-00.0308	0000.081
-00.1461	-00.0317	0000.082
-00.1476	-00.0323	0000.083
-00.1500	-00.0326	0000.084
-00.1513	-00.0335	0000.085
-00.1534	-00.0348	0000.086
-00.1552	-00.0357	0000.087
-00.1571	-00.0357	0000.088
-00.1586	-00.0369	0000.089
-00.1604	-00.0372	0000.090
-00.1616	-00.0381	0000.091
-00.1638	-00.0387	0000.092
-00.1656	-00.0393	0000.093
-00.1674	-00.0402	0000.094
-00.1696	-00.0412	0000.095
-00.1711	-00.0415	0000.096
-00.1729	-00.0427	0000.097
-00.1744	-00.0427	0000.098
-00.1763	-00.0439	0000.099
-00.1778	-00.0448	0000.100
-00.1802	-00.0454	0000.101
-00.1818	-00.0464	0000.102
-00.1833	-00.0476	0000.103
-00.1857	-00.0482	0000.104
-00.1876	-00.0491	0000.105
-00.1891	-00.0497	0000.106
-00.1912	-00.0506	0000.107
-00.1931	-00.0515	0000.108
-00.1946	-00.0518	0000.109
-00.1964	-00.0528	0000.110
-00.1973	-00.0540	0000.111
-00.2001	-00.0546	0000.112
-00.2016	-00.0555	0000.113
-00.2031	-00.0561	0000.114
-00.2056	-00.0576	0000.115
-00.2071	-00.0579	0000.116
-00.2092	-00.0589	0000.117
