R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0006	0000.000
-00.0002	-00.0009	0000.001
+00.0114	-00.0009	0000.002
+00.0236	-00.0003	0000.003
+00.0352	-00.0006	0000.004
+00.0477	-00.0006	0000.005
+00.0596	-00.0003	0000.006
+00.0718	+00.0000	0000.007
+00.0837	-00.0003	0000.008
+00.0959	+00.0000	0000.009
+00.1078	+00.0000	0000.010
+00.1200	-00.0003	0000.011
+00.1316	-00.0003	0000.012
+00.1439	+00.0000	0000.013
+00.1561	+00.0006	0000.014
+00.1677	+00.0006	0000.015
+00.1802	+00.0006	0000.016
+00.1915	+00.0010	0000.017
+00.2037	+00.0010	0000.018
+00.2156	+00.0010	0000.019
+00.2281	+00.0016	0000.020
+00.2400	+00.0013	0000.021
+00.2522	+00.0019	0000.022
+00.2641	+00.0022	0000.023
+00.2763	+00.0019	0000.024
+00.2879	+00.0028	0000.025
+00.3001	+00.0028	0000.026
+00.3126	+00.0034	0000.027
+00.3242	+00.0028	0000.028
+00.3358	+00.0034	0000.029
+00.3483	+00.0034	0000.030
+00.3599	+00.0034	0000.031
+00.3718	+00.0046	0000.032
+00.3837	+00.0040	0000.033
+00.3959	+00.0052	0000.034
+00.4078	+00.0049	0000.035
+00.4203	+00.0052	0000.036
+00.4322	+00.0055	0000.037
+00.4444	+00.0058	0000.038
+00.4567	+00.0064	0000.039
+00.4686	+00.0068	0000.040
+00.4799	+00.0071	0000.041
+00.4921	+00.0074	0000.042
+00.5046	+00.0074	0000.043
+00.5159	+00.0074	0000.044
+00.5284	+00.0080	0000.045
+00.5403	+00.0086	0000.046
+00.5522	+00.0089	0000.047
+00.5644	+00.0092	0000.048
+00.5760	+00.0095	0000.049
+00.5882	+00.0098	0000.050
+00.6004	+00.0101	0000.051
+00.6126	+00.0104	0000.052
+00.6242	+00.0107	0000.053
+00.6364	+00.0110	0000.054
+00.6486	+00.0113	0000.055
+00.6602	+00.0119	0000.056
+00.6721	+00.0119	0000.057
+00.6846	+00.0122	0000.058
+00.6965	+00.0122	0000.059
+00.7090	+00.0132	0000.060
+00.7209	+00.0135	0000.061
+00.7325	+00.0135	0000.062
+00.7444	+00.0135	0000.063
+00.7566	+00.0138	0000.064
+00.7689	+00.0144	0000.065
+00.7804	+00.0147	0000.066
+00.7927	+00.0144	0000.067
+00.8046	+00.0153	0000.068
+00.8165	+00.0153	0000.069
+00.8287	+00.0159	0000.070
+00.8406	+00.0159	0000.071
+00.8531	+00.0159	0000.072
+00.8647	+00.0165	0000.073
+00.8766	+00.0168	0000.074
+00.8888	+00.0168	0000.075
+00.9010	+00.0168	0000.076
+00.9129	+00.0171	0000.077
+00.9251	+00.0171	0000.078
+00.9367	+00.0180	0000.079
+00.9492	+00.0177	0000.080
+00.9611	+00.0177	0000.081
+00.9730	+00.0187	0000.082
+00.9849	+00.0183	0000.083
+00.9971	+00.0180	0000.084
+01.0093	+00.0187	0000.085
+01.0212	+00.0190	0000.086
+01.0331	+00.0190	0000.087
+01.0447	+00.0193	0000.088
+01.0572	+00.0196	0000.089
+01.0691	+00.0196	0000.090
+01.0810	+00.0193	0000.091
+01.0936	+00.0196	0000.092
+01.1052	+00.0196	0000.093
+01.1174	+00.0199	0000.094
+01.1296	+00.0199	0000.095
+01.1406	+00.0205	0000.096
+01.1531	+00.0202	0000.097
+01.1656	+00.0205	0000.098
+01.1775	+00.0205	0000.099
+01.1888	+00.0205	0000.100
+01.2022	+00.0205	0000.101
+01.2132	+00.0211	0000.102
+01.2251	+00.0211	0000.103
+01.2373	+00.0211	0000.104
+01.2495	+00.0211	0000.105
+01.2611	+00.0217	0000.106
+01.2730	+00.0217	0000.107
+01.2852	+00.0217	0000.108
+01.2971	+00.0220	0000.109
+01.3096	+00.0217	0000.110
+01.3215	+00.0223	0000.111
+01.3331	+00.0220	0000.112
+01.3456	+00.0226	0000.113
+01.3578	+00.0226	0000.114
+01.3694	+00.0223	0000.115
+01.3816	+00.0226	0000.116
+01.3939	+00.0229	0000.117
